block_key	block_id	chrom	start	end	length_bp	n_positions	n_variant_alleles	n_scored	n_missing_avi	avi_max	avi_top10_mean	avi_top1_count	avi_top1_fraction	avi_top1_per_kb	avi_top1_mean	avi_mean	chr	block	block_length	n_haplotypes	n_clusters	max_cluster_size	singleton_count	dominance	shannon_entropy
chr3:149548943-149578710	chr3_149548943_149578710	chr3	149548943.0	149578710.0	29767.0	29767.0	89301.0	89301.0	0.0	51.55821	44.442673	791.0	0.0088576836	26.573051	23.451867	5.2804453	chr3	chr3_149548943-149578710	29767	5096	141	1652	82	0.324176	3.11447
chr3:149578710-149591624	chr3_149578710_149591624	chr3	149578710.0	149591624.0	12914.0	12914.0	38742.0	38742.0	0.0	31.67963	25.449017	265.0	0.0068401218	20.520365	21.207106	5.9871827	chr3	chr3_149578710-149591624	12914	5096	17	2515	5	0.493524	1.79835
chr3:149591624-149644607	chr3_149591624_149644607	chr3	149591624.0	149644607.0	52983.0	52983.0	158949.0	158949.0	0.0	30.74218	27.793474	1497.0	0.0094181152	28.254346	21.589226	5.4628838	chr3	chr3_149591624-149644607	52983	5096	818	1458	520	0.286107	5.87674
chr3:149644607-149672846	chr3_149644607_149672846	chr3	149644607.0	149672846.0	28239.0	28239.0	84717.0	84717.0	0.0	48.99836	41.075047	1919.0	0.022651888	67.955664	23.905176	5.9970595	chr3	chr3_149644607-149672846	28239	5096	64	1881	33	0.369113	2.33779
chr3:149672846-149768735	chr3_149672846_149768735	chr3	149672846.0	149768735.0	95889.0	95889.0	287667.0	287667.0	0.0	58.29177	50.704178	3478.0	0.012090368	36.271105	24.122618	4.9670258	chr3	chr3_149672846-149768735	95889	5096	99	1854	62	0.363815	2.67896
chr3:149768735-150036635	chr3_149768735_150036635	chr3	149768735.0	150036635.0	267900.0	267900.0	803700.0	803700.0	0.0	69.13716	53.93067	8615.0	0.010719174	32.157521	24.712712	5.1994677	chr3	chr3_149768735-150036635	267900	5096	1	5096	0	1.0	0.0
chr3:150036635-150068210	chr3_150036635_150068210	chr3	150036635.0	150068210.0	31575.0	31575.0	94725.0	94725.0	0.0	24.49768	24.043876	482.0	0.0050884138	15.265241	21.155813	4.8492687	chr3	chr3_150036635-150068210	31575	5096	91	2204	42	0.432496	2.51167
chr3:150068210-150089912	chr3_150068210_150089912	chr3	150068210.0	150089912.0	21702.0	21702.0	65106.0	65106.0	0.0	23.63719	22.673119	178.0	0.002734003	8.202009	20.878505	4.8176189	chr3	chr3_150068210-150089912	21702	5096	45	2654	13	0.520801	2.37303
chr3:150089912-150115929	chr3_150089912_150115929	chr3	150089912.0	150115929.0	26017.0	26017.0	78051.0	78051.0	0.0	24.1299	23.605879	283.0	0.0036258344	10.877503	21.193454	4.7759925	chr3	chr3_150089912-150115929	26017	5096	45	1761	23	0.345565	2.03563
chr3:150115929-150221704	chr3_150115929_150221704	chr3	150115929.0	150221704.0	105775.0	105775.0	317325.0	317325.0	0.0	30.06956	29.482511	549.0	0.0017300874	5.1902623	21.809992	4.0977737	chr3	chr3_150115929-150221704	105775	5096	288	2260	213	0.443485	2.73873
chr3:150221704-150277383	chr3_150221704_150277383	chr3	150221704.0	150277383.0	55679.0	55679.0	167037.0	167037.0	0.0	25.41312	25.204226	1424.0	0.0085250573	25.575172	21.626392	5.3280245	chr3	chr3_150221704-150277383	55679	5096	267	2370	167	0.465071	3.37474
chr3:150277383-150312640	chr3_150277383_150312640	chr3	150277383.0	150312640.0	35257.0	35257.0	105771.0	105771.0	0.0	24.69053	24.130542	494.0	0.0046704673	14.011402	21.451277	4.8809038	chr3	chr3_150277383-150312640	35257	5096	135	867	69	0.170133	3.80776
chr3:150312640-150360180	chr3_150312640_150360180	chr3	150312640.0	150360180.0	47540.0	47540.0	142620.0	142620.0	0.0	25.09097	24.780883	649.0	0.0045505539	13.651662	21.368018	5.264784	chr3	chr3_150312640-150360180	47540	5096	344	1172	201	0.229984	5.14931
chr3:150360180-150533258	chr3_150360180_150533258	chr3	150360180.0	150533258.0	173078.0	173078.0	519234.0	519234.0	0.0	51.93033	46.102487	6008.0	0.011570891	34.712673	23.54021	5.5196976	chr3	chr3_150360180-150533258	173078	5096	155	2775	108	0.544545	2.29289
chr3:150533258-150651364	chr3_150533258_150651364	chr3	150533258.0	150651364.0	118106.0	118106.0	354318.0	354318.0	0.0	69.56683	56.071021	7470.0	0.021082756	63.248269	25.162275	5.4201761	chr3	chr3_150533258-150651364	118106	5096	517	3502	386	0.687206	3.12314
chr3:150651364-150681023	chr3_150651364_150681023	chr3	150651364.0	150681023.0	29659.0	29659.0	88977.0	88977.0	0.0	52.28574	47.807868	1843.0	0.020713218	62.139654	25.172322	4.8935705	chr3	chr3_150651364-150681023	29659	5096	24	2816	9	0.55259	1.95632
chr3:150681023-150740756	chr3_150681023_150740756	chr3	150681023.0	150740756.0	59733.0	59733.0	179199.0	179199.0	0.0	46.28521	42.345436	1278.0	0.0071317362	21.395209	23.569225	4.6109444	chr3	chr3_150681023-150740756	59733	5096	484	1577	339	0.309458	3.87282
chr3:150740756-150809486	chr3_150740756_150809486	chr3	150740756.0	150809486.0	68730.0	68730.0	206190.0	206190.0	0.0	49.9776	43.828843	2701.0	0.013099568	39.298705	25.662443	4.9787514	chr3	chr3_150740756-150809486	68730	5096	260	3376	145	0.66248	2.82467
chr3:150809486-150876898	chr3_150809486_150876898	chr3	150809486.0	150876898.0	67412.0	67412.0	202236.0	202236.0	0.0	42.57288	40.074497	749.0	0.0037035938	11.110781	23.670165	4.3351115	chr3	chr3_150809486-150876898	67412	5096	976	732	666	0.143642	6.83982
chr3:150876898-150896630	chr3_150876898_150896630	chr3	150876898.0	150896630.0	19732.0	19732.0	59196.0	59196.0	0.0	51.09176	44.525283	1012.0	0.01709575	51.287249	24.543483	4.511341	chr3	chr3_150876898-150896630	19732	5096	836	1265	549	0.248234	5.96743
chr3:150896630-150907988	chr3_150896630_150907988	chr3	150896630.0	150907988.0	11358.0	11358.0	34074.0	34074.0	0.0	44.51042	38.655263	285.0	0.0083641486	25.092446	24.475051	5.3658016	chr3	chr3_150896630-150907988	11358	5096	46	3195	19	0.626962	2.16786
chr3:150907988-150915438	chr3_150907988_150915438	chr3	150907988.0	150915438.0	7450.0	7450.0	22350.0	22350.0	0.0	24.28935	23.371027	124.0	0.0055480984	16.644295	21.471316	4.9119941	chr3	chr3_150907988-150915438	7450	5096	107	3078	53	0.604003	2.2082
chr3:150915438-150956840	chr3_150915438_150956840	chr3	150915438.0	150956840.0	41402.0	41402.0	124206.0	124206.0	0.0	46.92073	44.354918	901.0	0.0072540779	21.762234	23.861024	4.3505449	chr3	chr3_150915438-150956840	41402	5096	657	1817	457	0.356554	4.71806
chr3:150956840-150989865	chr3_150956840_150989865	chr3	150956840.0	150989865.0	33025.0	33025.0	99075.0	99075.0	0.0	45.52669	42.093187	771.0	0.0077819833	23.34595	23.994784	4.712117	chr3	chr3_150956840-150989865	33025	5096	93	2037	53	0.399725	3.1114
chr3:150989865-151015032	chr3_150989865_151015032	chr3	150989865.0	151015032.0	25167.0	25167.0	75501.0	75501.0	0.0	23.93153	23.773853	201.0	0.0026622164	7.9866492	21.430561	4.2939165	chr3	chr3_150989865-151015032	25167	5096	421	1585	246	0.311028	4.62078
chr3:151015032-151066386	chr3_151015032_151066386	chr3	151015032.0	151066386.0	51354.0	51354.0	154062.0	154062.0	0.0	23.57316	23.215267	146.0	0.00094767042	2.8430113	21.301262	3.97101	chr3	chr3_151015032-151066386	51354	5096	225	2748	144	0.539246	2.57814
chr3:151066386-151226746	chr3_151066386_151226746	chr3	151066386.0	151226746.0	160360.0	160360.0	481080.0	481080.0	0.0	57.19681	55.22455	9811.0	0.020393698	61.181093	25.175037	4.8712857	chr3	chr3_151066386-151226746	160360	5096	74	2776	49	0.544741	2.00665
chr3:151226746-151415949	chr3_151226746_151415949	chr3	151226746.0	151415949.0	189203.0	189203.0	567609.0	567609.0	0.0	72.56118	67.63824	16407.0	0.028905461	86.716384	25.070036	5.160934	chr3	chr3_151226746-151415949	189203	5096	598	1588	443	0.311617	3.98197
chr3:151415949-151466254	chr3_151415949_151466254	chr3	151415949.0	151466254.0	50305.0	50305.0	150915.0	150915.0	0.0	47.77611	45.128608	7720.0	0.051154623	153.46387	25.081208	6.2445807	chr3	chr3_151415949-151466254	50305	5096	117	4033	69	0.791405	1.58544
chr3:151466254-151540760	chr3_151466254_151540760	chr3	151466254.0	151540760.0	74506.0	74506.0	223518.0	223518.0	0.0	23.94201	23.249522	94.0	0.00042054779	1.2616434	21.320091	3.6109084	chr3	chr3_151466254-151540760	74506	5096	314	1951	207	0.382849	3.60768
chr3:15150799-15269818	chr3_15150799_15269818	chr3	15150799.0	15269818.0	119019.0	119019.0	357057.0	357057.0	0.0	59.37799	54.122974	8317.0	0.0232932	69.879599	26.107954	5.3634705	chr3	chr3_15150799-15269818	119019	5096	55	2779	25	0.54533	2.18599
chr3:151540760-151606001	chr3_151540760_151606001	chr3	151540760.0	151606001.0	65241.0	65241.0	195723.0	195723.0	0.0	22.71494	21.845314	95.0	0.00048537985	1.4561395	20.666051	4.1352033	chr3	chr3_151540760-151606001	65241	5096	299	1450	181	0.284537	3.81994
chr3:151606001-151630405	chr3_151606001_151630405	chr3	151606001.0	151630405.0	24404.0	24404.0	73212.0	73212.0	0.0	22.22804	21.63466	23.0	0.00031415615	0.94246845	20.917525	3.6893149	chr3	chr3_151606001-151630405	24404	5096	102	2112	53	0.414443	2.46481
chr3:151630405-151709929	chr3_151630405_151709929	chr3	151630405.0	151709929.0	79524.0	79524.0	238572.0	238572.0	0.0	24.20133	23.404409	118.0	0.00049460959	1.4838288	21.258522	3.8121302	chr3	chr3_151630405-151709929	79524	5096	45	1665	20	0.326727	2.80081
chr3:151709929-151838610	chr3_151709929_151838610	chr3	151709929.0	151838610.0	128681.0	128681.0	386043.0	386043.0	0.0	48.73772	45.144846	2908.0	0.0075328396	22.598519	23.992884	4.0470019	chr3	chr3_151709929-151838610	128681	5096	601	1321	401	0.259223	5.16244
chr3:151838610-151872882	chr3_151838610_151872882	chr3	151838610.0	151872882.0	34272.0	34272.0	102816.0	102816.0	0.0	24.84447	24.662303	201.0	0.0019549486	5.8648459	21.579533	3.9371664	chr3	chr3_151838610-151872882	34272	5096	49	1917	22	0.376177	2.70669
chr3:151872882-151956887	chr3_151872882_151956887	chr3	151872882.0	151956887.0	84005.0	84005.0	252015.0	252015.0	0.0	46.34193	42.568496	2270.0	0.0090074004	27.022201	24.166443	4.3926189	chr3	chr3_151872882-151956887	84005	5096	168	1869	94	0.366758	3.55828
chr3:151956887-152066376	chr3_151956887_152066376	chr3	151956887.0	152066376.0	109489.0	109489.0	328467.0	328467.0	0.0	23.94442	23.334778	370.0	0.001126445	3.3793349	21.146237	3.9389561	chr3	chr3_151956887-152066376	109489	5096	450	1462	265	0.286892	4.59952
chr3:152066376-152187716	chr3_152066376_152187716	chr3	152066376.0	152187716.0	121340.0	121340.0	364020.0	364020.0	0.0	25.96243	24.170397	465.0	0.0012774023	3.832207	21.388488	3.9112855	chr3	chr3_152066376-152187716	121340	5096	8	2441	0	0.479003	1.96827
chr3:152187716-152209804	chr3_152187716_152209804	chr3	152187716.0	152209804.0	22088.0	22088.0	66264.0	66264.0	0.0	26.38263	25.866621	366.0	0.0055233611	16.570083	21.787353	4.8197817	chr3	chr3_152187716-152209804	22088	5096	122	2889	48	0.566915	2.72107
chr3:152209804-152269834	chr3_152209804_152269834	chr3	152209804.0	152269834.0	60030.0	60030.0	180090.0	180090.0	0.0	45.95134	40.35035	934.0	0.0051862957	15.558887	22.337884	5.0855456	chr3	chr3_152209804-152269834	60030	5096	343	973	195	0.190934	4.70364
chr3:152269834-152472532	chr3_152269834_152472532	chr3	152269834.0	152472532.0	202698.0	202698.0	608094.0	608094.0	0.0	58.46131	50.036496	11608.0	0.019089154	57.267462	22.982013	5.8817346	chr3	chr3_152269834-152472532	202698	5096	659	705	422	0.138344	5.83017
chr3:152472532-152537773	chr3_152472532_152537773	chr3	152472532.0	152537773.0	65241.0	65241.0	195723.0	195723.0	0.0	25.13397	24.703814	232.0	0.0011853487	3.556046	21.346755	3.8248917	chr3	chr3_152472532-152537773	65241	5096	346	2703	199	0.530416	3.63175
chr3:152537773-152647232	chr3_152537773_152647232	chr3	152537773.0	152647232.0	109459.0	109459.0	328377.0	328377.0	0.0	26.43373	25.706886	617.0	0.0018789379	5.6368138	21.593437	3.8982868	chr3	chr3_152537773-152647232	109459	5096	348	2886	236	0.566327	3.18121
chr3:152647232-152764056	chr3_152647232_152764056	chr3	152647232.0	152764056.0	116824.0	116824.0	350472.0	350472.0	0.0	25.26961	24.910843	444.0	0.001266863	3.8005889	21.60184	3.5685965	chr3	chr3_152647232-152764056	116824	5096	5	3574	0	0.701334	1.13702
chr3:15269818-15299558	chr3_15269818_15299558	chr3	15269818.0	15299558.0	29740.0	29740.0	89220.0	89220.0	0.0	40.95185	37.788992	487.0	0.0054584174	16.375252	23.17954	5.000936	chr3	chr3_15269818-15299558	29740	5096	670	1140	431	0.223705	5.68132
chr3:152764056-152883731	chr3_152764056_152883731	chr3	152764056.0	152883731.0	119675.0	119675.0	359025.0	359025.0	0.0	44.64912	40.487211	2725.0	0.0075900007	22.770002	24.715026	4.1301026	chr3	chr3_152764056-152883731	119675	5096	350	1923	227	0.377355	4.18841
chr3:152883731-152913940	chr3_152883731_152913940	chr3	152883731.0	152913940.0	30209.0	30209.0	90627.0	90627.0	0.0	24.52679	24.136432	97.0	0.0010703212	3.2109636	21.781744	3.4634417	chr3	chr3_152883731-152913940	30209	5096	108	2169	55	0.425628	2.88768
chr3:152913940-152957076	chr3_152913940_152957076	chr3	152913940.0	152957076.0	43136.0	43136.0	129408.0	129408.0	0.0	23.12991	22.420357	93.0	0.00071865727	2.1559718	20.954459	3.7151343	chr3	chr3_152913940-152957076	43136	5096	395	1526	230	0.299451	4.65187
chr3:152957076-152994700	chr3_152957076_152994700	chr3	152957076.0	152994700.0	37624.0	37624.0	112872.0	112872.0	0.0	28.0077	27.143683	180.0	0.0015947268	4.7841803	21.877528	3.9736271	chr3	chr3_152957076-152994700	37624	5096	52	2973	28	0.583399	1.68437
chr3:152994700-153028434	chr3_152994700_153028434	chr3	152994700.0	153028434.0	33734.0	33734.0	101202.0	101202.0	0.0	25.85645	25.693699	70.0	0.00069168594	2.0750578	22.143623	3.4675524	chr3	chr3_152994700-153028434	33734	5096	141	4281	81	0.840071	1.44696
chr3:15299558-15324179	chr3_15299558_15324179	chr3	15299558.0	15324179.0	24621.0	24621.0	73863.0	73863.0	0.0	62.73947	43.57857	682.0	0.0092333103	27.699931	23.966752	5.1954868	chr3	chr3_15299558-15324179	24621	5096	93	2022	46	0.396782	2.71308
chr3:153028434-153069406	chr3_153028434_153069406	chr3	153028434.0	153069406.0	40972.0	40972.0	122916.0	122916.0	0.0	28.83189	26.490589	321.0	0.0026115396	7.8346188	21.501122	3.9868623	chr3	chr3_153028434-153069406	40972	5096	6	3008	1	0.590267	1.3791
chr3:153069406-153116144	chr3_153069406_153116144	chr3	153069406.0	153116144.0	46738.0	46738.0	140214.0	140214.0	0.0	24.0036	23.20252	229.0	0.0016332178	4.8996534	21.142575	4.2597228	chr3	chr3_153069406-153116144	46738	5096	6	3176	0	0.623234	1.28488
chr3:153116144-153185009	chr3_153116144_153185009	chr3	153116144.0	153185009.0	68865.0	68865.0	206595.0	206595.0	0.0	41.89798	40.114717	2555.0	0.012367192	37.101576	23.951383	4.9140983	chr3	chr3_153116144-153185009	68865	5096	135	1473	72	0.28905	3.66968
chr3:153185009-153303317	chr3_153185009_153303317	chr3	153185009.0	153303317.0	118308.0	118308.0	354924.0	354924.0	0.0	44.00513	34.946644	832.0	0.0023441638	7.0324915	21.885479	4.2502155	chr3	chr3_153185009-153303317	118308	5096	359	2541	255	0.498626	2.9716
chr3:15324179-15346327	chr3_15324179_15346327	chr3	15324179.0	15346327.0	22148.0	22148.0	66444.0	66444.0	0.0	50.89934	47.475953	766.0	0.011528505	34.585516	24.32574	5.5866226	chr3	chr3_15324179-15346327	22148	5096	103	1887	62	0.37029	2.93554
chr3:153303317-153344681	chr3_153303317_153344681	chr3	153303317.0	153344681.0	41364.0	41364.0	124092.0	124092.0	0.0	23.93034	23.451228	162.0	0.001305483	3.9164491	21.100094	4.1149095	chr3	chr3_153303317-153344681	41364	5096	349	2046	214	0.401491	3.85583
chr3:153344681-153378468	chr3_153344681_153378468	chr3	153344681.0	153378468.0	33787.0	33787.0	101361.0	101361.0	0.0	24.01395	23.554858	156.0	0.0015390535	4.6171604	21.235982	3.7861971	chr3	chr3_153344681-153378468	33787	5096	4	2965	0	0.581829	1.01584
chr3:153378468-153447816	chr3_153378468_153447816	chr3	153378468.0	153447816.0	69348.0	69348.0	208044.0	208044.0	0.0	23.55308	22.817949	123.0	0.00059122109	1.7736633	21.213466	3.6525155	chr3	chr3_153378468-153447816	69348	5096	95	2414	55	0.473705	2.35011
chr3:153447816-153538458	chr3_153447816_153538458	chr3	153447816.0	153538458.0	90642.0	90642.0	271926.0	271926.0	0.0	22.01442	20.998441	17.0	6.2517008e-05	0.18755102	20.678789	3.3991044	chr3	chr3_153447816-153538458	90642	5096	693	1705	487	0.334576	4.95079
chr3:15346327-15549576	chr3_15346327_15549576	chr3	15346327.0	15549576.0	203249.0	203249.0	609747.0	609747.0	0.0	56.14706	52.028312	8266.0	0.013556442	40.669327	24.88115	5.0714088	chr3	chr3_15346327-15549576	203249	5096	524	1319	382	0.25883	4.3559
chr3:153538458-153632327	chr3_153538458_153632327	chr3	153538458.0	153632327.0	93869.0	93869.0	281607.0	281607.0	0.0	24.3929	23.64028	322.0	0.0011434375	3.4303125	21.259893	3.5789821	chr3	chr3_153538458-153632327	93869	5096	52	1552	37	0.304553	2.55061
chr3:153632327-153690124	chr3_153632327_153690124	chr3	153632327.0	153690124.0	57797.0	57797.0	173391.0	173391.0	0.0	22.46491	21.977625	82.0	0.00047291959	1.4187588	20.770475	3.8083001	chr3	chr3_153632327-153690124	57797	5096	34	2219	14	0.43544	2.24003
chr3:153690124-153719119	chr3_153690124_153719119	chr3	153690124.0	153719119.0	28995.0	28995.0	86985.0	86985.0	0.0	21.27423	19.925926	3.0	3.4488705e-05	0.10346611	20.62061	3.5367144	chr3	chr3_153690124-153719119	28995	5096	60	2869	30	0.562991	2.26356
chr3:153719119-153758159	chr3_153719119_153758159	chr3	153719119.0	153758159.0	39040.0	39040.0	117120.0	117120.0	0.0	23.94263	22.02324	55.0	0.00046960383	1.4088115	20.709204	3.4963807	chr3	chr3_153719119-153758159	39040	5096	103	2392	64	0.469388	2.40266
chr3:153758159-153787253	chr3_153758159_153787253	chr3	153758159.0	153787253.0	29094.0	29094.0	87282.0	87282.0	0.0	23.54621	23.477836	126.0	0.0014435966	4.3307899	21.551057	3.4797778	chr3	chr3_153758159-153787253	29094	5096	34	2250	14	0.441523	2.11001
chr3:153787253-153826180	chr3_153787253_153826180	chr3	153787253.0	153826180.0	38927.0	38927.0	116781.0	116781.0	0.0	21.24145	20.660205	14.0	0.00011988252	0.35964755	20.49358	3.4203203	chr3	chr3_153787253-153826180	38927	5096	103	1981	50	0.388736	2.59535
chr3:153826180-153942084	chr3_153826180_153942084	chr3	153826180.0	153942084.0	115904.0	115904.0	347712.0	347712.0	0.0	24.6965	24.019132	398.0	0.0011446254	3.4338763	21.52934	3.7842292	chr3	chr3_153826180-153942084	115904	5096	12	3254	2	0.63854	1.54528
chr3:153942084-153979232	chr3_153942084_153979232	chr3	153942084.0	153979232.0	37148.0	37148.0	111444.0	111444.0	0.0	24.76741	24.693634	116.0	0.0010408815	3.1226446	21.794899	3.9819259	chr3	chr3_153942084-153979232	37148	5096	91	3154	54	0.618917	2.17886
chr3:153979232-154062685	chr3_153979232_154062685	chr3	153979232.0	154062685.0	83453.0	83453.0	250359.0	250359.0	0.0	25.62612	25.143484	327.0	0.0013061244	3.9183732	21.506258	3.8162992	chr3	chr3_153979232-154062685	83453	5096	6	2045	2	0.401295	1.58665
chr3:154062685-154234915	chr3_154062685_154234915	chr3	154062685.0	154234915.0	172230.0	172230.0	516690.0	516690.0	0.0	62.22901	54.391563	4245.0	0.008215758	24.647274	24.939047	4.4474197	chr3	chr3_154062685-154234915	172230	5096	3	4903	1	0.962127	0.234225
chr3:154234915-154415472	chr3_154234915_154415472	chr3	154234915.0	154415472.0	180557.0	180557.0	541671.0	541671.0	0.0	61.46815	55.303532	9384.0	0.017324169	51.972507	26.081593	4.7254565	chr3	chr3_154234915-154415472	180557	5096	185	4042	124	0.793171	1.63786
chr3:154415472-154462632	chr3_154415472_154462632	chr3	154415472.0	154462632.0	47160.0	47160.0	141480.0	141480.0	0.0	47.92175	43.078733	1856.0	0.013118462	39.355386	24.75141	4.1476168	chr3	chr3_154415472-154462632	47160	5096	15	2525	4	0.495487	2.22199
chr3:154462632-154766909	chr3_154462632_154766909	chr3	154462632.0	154766909.0	304277.0	304277.0	912831.0	912831.0	0.0	28.84668	28.688469	192.0	0.00021033466	0.63100399	21.796004	3.5345629	chr3	chr3_154462632-154766909	304277	5096	1382	2280	1063	0.44741	6.07098
chr3:154766909-154866515	chr3_154766909_154866515	chr3	154766909.0	154866515.0	99606.0	99606.0	298818.0	298818.0	0.0	24.50351	24.232475	290.0	0.0009704904	2.9114712	21.419119	3.7349205	chr3	chr3_154766909-154866515	99606	5096	46	3428	19	0.672684	1.84729
chr3:154866515-154997703	chr3_154866515_154997703	chr3	154866515.0	154997703.0	131188.0	131188.0	393564.0	393564.0	0.0	24.70233	23.951214	424.0	0.0010773343	3.2320029	21.025687	3.9605693	chr3	chr3_154866515-154997703	131188	5096	96	3173	55	0.622645	2.31931
chr3:154997703-155083206	chr3_154997703_155083206	chr3	154997703.0	155083206.0	85503.0	85503.0	256509.0	256509.0	0.0	29.83167	29.234131	870.0	0.0033916939	10.175082	21.911799	4.5459461	chr3	chr3_154997703-155083206	85503	5096	193	4025	116	0.789835	1.84422
chr3:155083206-155108546	chr3_155083206_155108546	chr3	155083206.0	155108546.0	25340.0	25340.0	76020.0	76020.0	0.0	39.85376	38.858136	512.0	0.0067350697	20.205209	24.036774	4.9508244	chr3	chr3_155083206-155108546	25340	5096	168	2775	93	0.544545	2.90576
chr3:155108546-155145299	chr3_155108546_155145299	chr3	155108546.0	155145299.0	36753.0	36753.0	110259.0	110259.0	0.0	55.28064	50.548199	2811.0	0.025494517	76.483552	25.460107	5.7565312	chr3	chr3_155108546-155145299	36753	5096	107	1577	50	0.309458	3.34352
