block_id	chrom	start	end	recomb_rate_cm_per_mb
chr7_2904553_2936741	chr7	2904553	2936741	2.92189
chr7_2936741_2954898	chr7	2936741	2954898	4.42175
chr7_2954898_2981817	chr7	2954898	2981817	3.43951
chr7_2981817_3029844	chr7	2981817	3029844	3.37758
chr7_3029844_3042124	chr7	3029844	3042124	13.7409
chr7_3042124_3059900	chr7	3042124	3059900	8.28393
chr7_3059900_3087458	chr7	3059900	3087458	2.1427
chr7_3087458_3157485	chr7	3087458	3157485	1.66212
chr7_3157485_3185892	chr7	3157485	3185892	2.54761
chr7_3185892_3208990	chr7	3185892	3208990	4.76908
chr7_3208990_3233087	chr7	3208990	3233087	4.06222
chr7_3233087_3266483	chr7	3233087	3266483	2.84807
chr7_3266483_3481941	chr7	3266483	3481941	0.487553
chr7_3481941_3579527	chr7	3481941	3579527	0.31776
chr7_3579527_3677189	chr7	3579527	3677189	0.378307
chr7_3677189_3698515	chr7	3677189	3698515	1.55864
chr7_3698515_3914288	chr7	3698515	3914288	0.594286
chr7_3914288_3986377	chr7	3914288	3986377	0.724618
chr7_3986377_4005698	chr7	3986377	4005698	1.06883
chr7_4005698_4107026	chr7	4005698	4107026	1.63258
chr7_4107026_4142899	chr7	4107026	4142899	1.39713
chr7_4142899_4179758	chr7	4142899	4179758	2.08927
chr7_4179758_4196532	chr7	4179758	4196532	3.38281
chr7_4196532_4232856	chr7	4196532	4232856	2.14224
chr7_4232856_4269062	chr7	4232856	4269062	1.41469
chr7_4269062_4295239	chr7	4269062	4295239	2.93269
chr7_4295239_4310294	chr7	4295239	4310294	6.41165
chr7_4310294_4339388	chr7	4310294	4339388	3.23571
chr7_4339388_4359145	chr7	4339388	4359145	1.31981
chr7_4359145_4385894	chr7	4359145	4385894	2.73239
chr7_4385894_4401740	chr7	4385894	4401740	1.53941
chr7_4401740_4444226	chr7	4401740	4444226	1.32747
chr7_4444226_4478232	chr7	4444226	4478232	2.81757
chr7_4478232_4498470	chr7	4478232	4498470	3.2364
chr7_4498470_4524250	chr7	4498470	4524250	3.52891
chr7_4524250_4635573	chr7	4524250	4635573	1.53149
chr7_4635573_4709896	chr7	4635573	4709896	2.99704
chr7_4709896_4747461	chr7	4709896	4747461	6.3557
chr7_4747461_4844653	chr7	4747461	4844653	2.25762
chr7_4844653_4889202	chr7	4844653	4889202	2.68902
chr7_4889202_4908431	chr7	4889202	4908431	4.30338
chr7_4908431_4960797	chr7	4908431	4960797	2.45425
chr7_4960797_5091511	chr7	4960797	5091511	0.484533
chr7_5091511_5149611	chr7	5091511	5149611	2.37404
chr7_5149611_5184776	chr7	5149611	5184776	2.33222
chr7_5184776_5235599	chr7	5184776	5235599	0.903162
chr7_5235599_5275783	chr7	5235599	5275783	3.901
chr7_5275783_5305719	chr7	5275783	5305719	2.02546
chr7_5305719_5335442	chr7	5305719	5335442	1.06347
chr7_5335442_5375563	chr7	5335442	5375563	4.00438
chr7_5375563_5401854	chr7	5375563	5401854	2.86244
chr7_5401854_5427321	chr7	5401854	5427321	3.37807
chr7_5427321_5440757	chr7	5427321	5440757	3.99887
chr7_5440757_5451626	chr7	5440757	5451626	3.49917
chr7_5451626_5483863	chr7	5451626	5483863	1.63405
chr7_5483863_5512805	chr7	5483863	5512805	0.460802
chr7_5512805_5543608	chr7	5512805	5543608	3.378
chr7_5543608_5586613	chr7	5543608	5586613	4.48197
chr7_5586613_5601993	chr7	5586613	5601993	3.21491
chr7_5601993_5804237	chr7	5601993	5804237	0.419644
chr7_5804237_5868894	chr7	5804237	5868894	1.20976
chr7_5868894_6079920	chr7	5868894	6079920	1.06957
chr7_6079920_6163064	chr7	6079920	6163064	0.277605
chr7_6163064_6288626	chr7	6163064	6288626	1.23396
chr7_6288626_6333910	chr7	6288626	6333910	2.95446
chr7_6333910_6370897	chr7	6333910	6370897	0.957773
chr7_6370897_6455386	chr7	6370897	6455386	0.930603
chr7_6455386_6510863	chr7	6455386	6510863	0.787066
chr7_6510863_6628334	chr7	6510863	6628334	0.703153
chr7_6628334_6665427	chr7	6628334	6665427	0.440181
chr7_6665427_6847680	chr7	6665427	6847680	1.02696
chr7_6847680_6895221	chr7	6847680	6895221	4.91828
chr7_6895221_6928963	chr7	6895221	6928963	2.40001
chr7_6928963_6935056	chr7	6928963	6935056	7.77201
chr7_6935056_6957718	chr7	6935056	6957718	3.78652
chr7_6957718_7012996	chr7	6957718	7012996	2.64519
chr7_7012996_7064884	chr7	7012996	7064884	1.8317
chr7_7064884_7111948	chr7	7064884	7111948	1.68297
chr7_7111948_7131145	chr7	7111948	7131145	6.86222
chr7_7131145_7182337	chr7	7131145	7182337	1.37307
chr7_7182337_7259122	chr7	7182337	7259122	0.707521
chr7_7259122_7315484	chr7	7259122	7315484	4.17592
chr7_7315484_7400497	chr7	7315484	7400497	2.46053
chr7_7400497_7492275	chr7	7400497	7492275	0.558494
chr7_7492275_7618451	chr7	7492275	7618451	0.645975
chr7_7618451_7641389	chr7	7618451	7641389	4.22783
chr7_7641389_7739693	chr7	7641389	7739693	1.36517
chr7_7739693_7763809	chr7	7739693	7763809	5.16287
chr7_7763809_7768622	chr7	7763809	7768622	11.4167
chr7_7768622_7782829	chr7	7768622	7782829	10.6697
chr7_7782829_7805943	chr7	7782829	7805943	3.87994
chr7_7805943_7817628	chr7	7805943	7817628	3.229
chr7_7817628_7830361	chr7	7817628	7830361	7.74254
chr7_7830361_7886657	chr7	7830361	7886657	3.5371
chr7_7886657_7900164	chr7	7886657	7900164	8.50355
chr7_7900164_7918953	chr7	7900164	7918953	2.94526
chr7_7918953_7960721	chr7	7918953	7960721	4.79531
chr7_7960721_8094896	chr7	7960721	8094896	1.00388
chr7_8094896_8122646	chr7	8094896	8122646	4.0019
chr7_8122646_8151931	chr7	8122646	8151931	3.11609
chr7_8151931_8175036	chr7	8151931	8175036	3.65736
chr7_8175036_8203454	chr7	8175036	8203454	5.60867
chr7_8203454_8210033	chr7	8203454	8210033	9.45151
chr7_8210033_8222754	chr7	8210033	8222754	13.2805
chr7_8222754_8251885	chr7	8222754	8251885	2.04801
chr7_8251885_8288380	chr7	8251885	8288380	10.8139
chr7_8288380_8322688	chr7	8288380	8322688	3.84412
chr7_8322688_8435376	chr7	8322688	8435376	2.04282
chr7_8435376_8492703	chr7	8435376	8492703	4.22216
chr7_8492703_8539261	chr7	8492703	8539261	3.87104
chr7_8539261_8566790	chr7	8539261	8566790	2.09834
chr7_8566790_8597672	chr7	8566790	8597672	1.07314
chr7_8597672_8681600	chr7	8597672	8681600	1.83016
chr7_8681600_8710574	chr7	8681600	8710574	8.53547
chr7_8710574_8750401	chr7	8710574	8750401	6.21292
chr7_8750401_8760659	chr7	8750401	8760659	4.67769
chr7_8760659_8853745	chr7	8760659	8853745	1.22574
chr7_8853745_8910957	chr7	8853745	8910957	1.40242
chr7_8910957_8938132	chr7	8910957	8938132	1.23929
chr7_8938132_8963946	chr7	8938132	8963946	5.4138
chr7_8963946_8979338	chr7	8963946	8979338	8.73679
chr7_8979338_8993525	chr7	8979338	8993525	11.4078
chr7_8993525_9017596	chr7	8993525	9017596	2.10616
chr7_9017596_9049562	chr7	9017596	9049562	2.50485
chr7_9049562_9082583	chr7	9049562	9082583	2.49076
chr7_9082583_9115025	chr7	9082583	9115025	4.19712
chr7_9115025_9133364	chr7	9115025	9133364	3.79909
chr7_9133364_9159739	chr7	9133364	9159739	2.37732
chr7_9159739_9183965	chr7	9159739	9183965	2.35757
chr7_9183965_9238889	chr7	9183965	9238889	2.75515
chr7_9238889_9294438	chr7	9238889	9294438	0.993002
chr7_9294438_9348488	chr7	9294438	9348488	3.44148
chr7_9348488_9394478	chr7	9348488	9394478	1.20146
chr7_9394478_9491783	chr7	9394478	9491783	0.338561
chr7_9491783_9557471	chr7	9491783	9557471	1.06777
chr7_9557471_9616140	chr7	9557471	9616140	2.34337
chr7_9616140_9642570	chr7	9616140	9642570	1.02835
chr7_9642570_9654040	chr7	9642570	9654040	2.85042
chr7_9654040_9690147	chr7	9654040	9690147	1.25933
chr7_9690147_9760287	chr7	9690147	9760287	0.912924
chr7_9760287_9858328	chr7	9760287	9858328	2.92768
chr7_9858328_9916629	chr7	9858328	9916629	2.19117
chr7_9916629_9948565	chr7	9916629	9948565	4.69824
chr7_9948565_10089147	chr7	9948565	10089147	1.60306
chr7_10089147_10165771	chr7	10089147	10165771	1.9026
chr7_10165771_10237046	chr7	10165771	10237046	0.75744
chr7_10237046_10320489	chr7	10237046	10320489	1.26979
chr7_10320489_10441943	chr7	10320489	10441943	0.651463
chr7_10441943_10569452	chr7	10441943	10569452	0.828515
chr7_10569452_10651818	chr7	10569452	10651818	0.407135
chr7_10651818_10722001	chr7	10651818	10722001	0.292555
chr7_10722001_10845085	chr7	10722001	10845085	0.533591
chr7_10845085_10890847	chr7	10845085	10890847	0.95945
chr7_10890847_10909361	chr7	10890847	10909361	0.549461
chr7_10909361_10940871	chr7	10909361	10940871	0.771126
chr7_10940871_11198400	chr7	10940871	11198400	0.920489
chr7_11198400_11235793	chr7	11198400	11235793	1.18007
chr7_11235793_11259002	chr7	11235793	11259002	3.71101
chr7_11259002_11266344	chr7	11259002	11266344	10.7145
chr7_11266344_11353358	chr7	11266344	11353358	3.76796
chr7_11353358_11466381	chr7	11353358	11466381	0.634682
chr7_11466381_11508326	chr7	11466381	11508326	3.35994
chr7_11508326_11526241	chr7	11508326	11526241	4.07408
chr7_11526241_11538607	chr7	11526241	11538607	1.6953
chr7_11538607_11588170	chr7	11538607	11588170	2.05412
chr7_11588170_11609846	chr7	11588170	11609846	3.25177
chr7_11609846_11636750	chr7	11609846	11636750	4.21438
chr7_11636750_11690706	chr7	11636750	11690706	1.90635
chr7_11690706_11734831	chr7	11690706	11734831	0.99611
chr7_11734831_11814095	chr7	11734831	11814095	1.64192
chr7_11814095_11876004	chr7	11814095	11876004	1.23331
chr7_11876004_11965826	chr7	11876004	11965826	0.714269
chr7_11965826_12013546	chr7	11965826	12013546	1.82235
chr7_12013546_12038537	chr7	12013546	12038537	2.11117
chr7_12038537_12097176	chr7	12038537	12097176	0.863465
chr7_12097176_12132516	chr7	12097176	12132516	0.978716
chr7_12132516_12205980	chr7	12132516	12205980	1.51923
chr7_12205980_12247056	chr7	12205980	12247056	0.594708
chr7_12247056_12358299	chr7	12247056	12358299	0.378005
chr7_12358299_12382283	chr7	12358299	12382283	0.77639
chr7_12382283_12470247	chr7	12382283	12470247	0.539757
chr7_12470247_12531463	chr7	12470247	12531463	0.67367
chr7_12531463_12601022	chr7	12531463	12601022	0.941875
chr7_12601022_12651316	chr7	12601022	12651316	5.4741
chr7_12651316_12696329	chr7	12651316	12696329	2.60902
chr7_12696329_12746155	chr7	12696329	12746155	1.52683
chr7_12746155_12781272	chr7	12746155	12781272	2.65125
chr7_12781272_12924380	chr7	12781272	12924380	2.6038
chr7_12924380_12993763	chr7	12924380	12993763	0.914085
chr7_12993763_13149014	chr7	12993763	13149014	0.510009
chr7_13149014_13211507	chr7	13149014	13211507	0.95857
chr7_13211507_13234975	chr7	13211507	13234975	3.75514
chr7_13234975_13308403	chr7	13234975	13308403	1.1954
chr7_13308403_13393615	chr7	13308403	13393615	0.864901
chr7_13393615_13441810	chr7	13393615	13441810	1.38592
chr7_13441810_13465157	chr7	13441810	13465157	0.809849
chr7_13465157_13488543	chr7	13465157	13488543	2.5951
chr7_13488543_13592811	chr7	13488543	13592811	1.34638
chr7_13592811_13638168	chr7	13592811	13638168	6.98256
chr7_13638168_13666939	chr7	13638168	13666939	2.52775
chr7_13666939_13701842	chr7	13666939	13701842	1.18697
chr7_13701842_13740687	chr7	13701842	13740687	2.90892
chr7_13740687_13755314	chr7	13740687	13755314	6.34902
chr7_13755314_13786884	chr7	13755314	13786884	2.1282
chr7_13786884_13844280	chr7	13786884	13844280	3.58642
chr7_13844280_13861391	chr7	13844280	13861391	6.16837
chr7_13861391_13875482	chr7	13861391	13875482	2.52681
chr7_13875482_13929460	chr7	13875482	13929460	1.76739
chr7_13929460_13949117	chr7	13929460	13949117	2.82993
chr7_13949117_13975291	chr7	13949117	13975291	3.20293
chr7_13975291_13997687	chr7	13975291	13997687	3.63945
chr7_13997687_14101970	chr7	13997687	14101970	1.42815
chr7_14101970_14138937	chr7	14101970	14138937	5.09448
chr7_14138937_14169514	chr7	14138937	14169514	7.29814
chr7_14169514_14191132	chr7	14169514	14191132	3.8741
chr7_14191132_14211096	chr7	14191132	14211096	4.15872
chr7_14211096_14233374	chr7	14211096	14233374	4.54242
chr7_14233374_14244262	chr7	14233374	14244262	4.46957
chr7_14244262_14272415	chr7	14244262	14272415	4.91636
chr7_14272415_14349254	chr7	14272415	14349254	3.36829
chr7_14349254_14386847	chr7	14349254	14386847	3.73712
chr7_14386847_14526570	chr7	14386847	14526570	1.25084
chr7_14526570_14578205	chr7	14526570	14578205	1.60582
chr7_14578205_14602898	chr7	14578205	14602898	2.13805
chr7_14602898_14677240	chr7	14602898	14677240	1.01399
chr7_14677240_14688640	chr7	14677240	14688640	2.09669
chr7_14688640_14729267	chr7	14688640	14729267	1.61292
chr7_14729267_14816549	chr7	14729267	14816549	0.537762
chr7_14816549_14902509	chr7	14816549	14902509	1.16964
chr7_14902509_14975748	chr7	14902509	14975748	2.99663
chr7_14975748_15027099	chr7	14975748	15027099	3.03925
chr7_15027099_15040129	chr7	15027099	15040129	1.79759
chr7_15040129_15101565	chr7	15040129	15101565	1.44437
chr7_15101565_15139258	chr7	15101565	15139258	1.74116
chr7_15139258_15191067	chr7	15139258	15191067	1.34211
chr7_15191067_15324248	chr7	15191067	15324248	0.584121
chr7_15324248_15376768	chr7	15324248	15376768	1.3568
chr7_15376768_15439330	chr7	15376768	15439330	1.15109
chr7_15439330_15466904	chr7	15439330	15466904	1.07869
chr7_15466904_15505706	chr7	15466904	15505706	0.685314
chr7_15505706_15566302	chr7	15505706	15566302	2.19973
chr7_15566302_15614989	chr7	15566302	15614989	1.50738
chr7_15614989_15671960	chr7	15614989	15671960	1.04066
chr7_15671960_15686441	chr7	15671960	15686441	0.852542
chr7_15686441_15719274	chr7	15686441	15719274	1.36964
chr7_15719274_15785608	chr7	15719274	15785608	1.47168
chr7_15785608_15840886	chr7	15785608	15840886	1.81558
chr7_15840886_15855879	chr7	15840886	15855879	5.95707
chr7_15855879_15873963	chr7	15855879	15873963	0.858135
chr7_15873963_15930156	chr7	15873963	15930156	0.416166
chr7_15930156_15999777	chr7	15930156	15999777	0.480821
chr7_15999777_16029807	chr7	15999777	16029807	0.364673
chr7_16029807_16054645	chr7	16029807	16054645	0.762898
chr7_16054645_16276027	chr7	16054645	16276027	0.272778
chr7_16276027_16366945	chr7	16276027	16366945	0.726741
chr7_16366945_16480736	chr7	16366945	16480736	1.11682
chr7_16480736_16504450	chr7	16480736	16504450	1.11205
chr7_16504450_16553570	chr7	16504450	16553570	1.2409
chr7_16553570_16585540	chr7	16553570	16585540	2.92609
chr7_16585540_16614845	chr7	16585540	16614845	3.2493
chr7_16614845_16643896	chr7	16614845	16643896	8.45216
chr7_16643896_16664566	chr7	16643896	16664566	4.2019
chr7_16664566_16695961	chr7	16664566	16695961	3.71903
chr7_16695961_16722123	chr7	16695961	16722123	2.78694
chr7_16722123_16749114	chr7	16722123	16749114	2.67469
chr7_16749114_16781730	chr7	16749114	16781730	2.76907
chr7_16781730_16798442	chr7	16781730	16798442	6.32053
chr7_16798442_16879934	chr7	16798442	16879934	2.14034
chr7_16879934_16966356	chr7	16879934	16966356	1.48139
chr7_16966356_17043098	chr7	16966356	17043098	0.881992
chr7_17043098_17093854	chr7	17043098	17093854	1.9002
chr7_17093854_17147438	chr7	17093854	17147438	1.01107
chr7_17147438_17179962	chr7	17147438	17179962	1.26268
chr7_17179962_17239670	chr7	17179962	17239670	1.97122
chr7_17239670_17411964	chr7	17239670	17411964	0.398611
chr7_17411964_17471673	chr7	17411964	17471673	0.863747
chr7_17471673_17485015	chr7	17471673	17485015	7.98178
chr7_17485015_17505546	chr7	17485015	17505546	2.93679
chr7_17505546_17531486	chr7	17505546	17531486	3.91985
chr7_17531486_17554488	chr7	17531486	17554488	6.35769
chr7_17554488_17575207	chr7	17554488	17575207	3.38811
chr7_17575207_17622784	chr7	17575207	17622784	0.688345
chr7_17622784_17672907	chr7	17622784	17672907	1.36969
chr7_17672907_17683648	chr7	17672907	17683648	3.59139
chr7_17683648_17772173	chr7	17683648	17772173	2.06187
chr7_17772173_17940170	chr7	17772173	17940170	0.190234
chr7_17940170_18000853	chr7	17940170	18000853	0.877103
chr7_18000853_18024128	chr7	18000853	18024128	0.652923
chr7_18024128_18054664	chr7	18024128	18054664	3.21671
chr7_18054664_18184527	chr7	18054664	18184527	0.767895
chr7_18184527_18363602	chr7	18184527	18363602	0.542901
chr7_18363602_18560423	chr7	18363602	18560423	0.458486
chr7_18560423_18594184	chr7	18560423	18594184	1.39963
chr7_18594184_18639159	chr7	18594184	18639159	1.37331
chr7_18639159_18688862	chr7	18639159	18688862	1.4264
chr7_18688862_18721769	chr7	18688862	18721769	1.95647
chr7_18721769_18821558	chr7	18721769	18821558	1.39689
chr7_18821558_18894950	chr7	18821558	18894950	3.21436
chr7_18894950_18935100	chr7	18894950	18935100	5.59545
chr7_18935100_18991230	chr7	18935100	18991230	2.07074
chr7_18991230_19023325	chr7	18991230	19023325	2.58411
chr7_19023325_19101636	chr7	19023325	19101636	2.85668
chr7_19101636_19175836	chr7	19101636	19175836	1.82222
chr7_19175836_19235705	chr7	19175836	19235705	1.00285
chr7_19235705_19310680	chr7	19235705	19310680	0.42602
chr7_19310680_19349746	chr7	19310680	19349746	0.740668
chr7_19349746_19424404	chr7	19349746	19424404	0.547978
chr7_19424404_19441488	chr7	19424404	19441488	2.60995
chr7_19441488_19508326	chr7	19441488	19508326	1.6306
chr7_19508326_19617082	chr7	19508326	19617082	0.990202
chr7_19617082_19705885	chr7	19617082	19705885	0.943799
chr7_19705885_19813782	chr7	19705885	19813782	0.747956
chr7_19813782_19873081	chr7	19813782	19873081	0.428259
chr7_19873081_19939147	chr7	19873081	19939147	0.855298
chr7_19939147_19983127	chr7	19939147	19983127	2.06141
chr7_19983127_20043910	chr7	19983127	20043910	1.88419
chr7_20043910_20085285	chr7	20043910	20085285	3.52948
chr7_20085285_20116690	chr7	20085285	20116690	3.01685
chr7_20116690_20216082	chr7	20116690	20216082	0.533292
chr7_20216082_20248557	chr7	20216082	20248557	4.19618
chr7_20248557_20304503	chr7	20248557	20304503	1.17216
chr7_20304503_20331609	chr7	20304503	20331609	6.975
chr7_20331609_20397937	chr7	20331609	20397937	0.603628
chr7_20397937_20441708	chr7	20397937	20441708	2.73332
chr7_20441708_20460002	chr7	20441708	20460002	8.95727
chr7_20460002_20548343	chr7	20460002	20548343	0.73707
chr7_20548343_20600353	chr7	20548343	20600353	1.54475
chr7_20600353_20689326	chr7	20600353	20689326	1.62802
chr7_20689326_20708623	chr7	20689326	20708623	5.76311
chr7_20708623_20721598	chr7	20708623	20721598	7.64711
