block_id	avi_rank	avi_top1_fraction	avi_mean	eqtl_variant_count	eqtl_variants_per_kb
chr3_141663209_141689445	25036	0.0027316156	3.8303409	11	0.4193
chr7_132684563_132751193	25037	0.0027315023	3.8478348	10	0.1501
chr9_70983549_71122789	25038	0.0027314948	4.2986222	66	0.474
chrX_114539177_114963993	25039	0.0027313786	3.9208482	502	1.1817
chr6_107971388_107983348	25040	0.0027313266	4.2206787	6	0.5017
chr5_159521325_159564782	25041	0.0027306686	4.6219142	20	0.4602
chr14_83967289_84075484	25042	0.0027296394	3.5981655	132	1.22
chr3_178455800_178608942	25043	0.0027294929	4.5987324	197	1.2864
chr10_28824516_28889612	25044	0.0027293024	4.178075	16	0.2458
chr3_74489220_74626760	25045	0.0027289031	4.1422618	220	1.5995
chr13_107368560_107381630	25046	0.0027288957	3.774274	0	0.0
chr2_172144684_172204064	25047	0.0027281913	4.5466762	222	3.7386
chr10_46039373_46199096	25048	0.0027276389	3.8847032	547	3.4247
chr10_59353610_59520315	25049	0.0027273727	4.1074969	194	1.1637
chr6_21397179_21477855	25050	0.0027269572	4.3290465	2	0.0248
chr22_44615978_44644582	25051	0.0027268913	3.0381076	31	1.0838
chr8_12650926_12695177	25052	0.0027268687	3.336916	238	5.3784
chr8_20506100_20560497	25053	0.0027268661	3.7588865	35	0.6434
chr9_61645902_64132402	25054	0.0027267354	3.2443369	1637	0.6584
chr7_41377410_41438296	25055	0.0027264067	3.8876266	5	0.0821
chr13_96396469_96470938	25056	0.0027259665	4.6545537	167	2.2425
chr7_69078172_69099940	25057	0.0027257136	3.7762285	7	0.3216
chr8_129165955_129219897	25058	0.0027251492	3.9057538	0	0.0
chr6_33874314_33896577	25059	0.0027249996	4.2558271	92	4.1324
chr5_52319656_52404184	25060	0.0027249353	3.5171673	66	0.7808
chr15_31267729_31299046	25061	0.0027248246	4.0922845	30	0.9579
chr15_39883995_39913984	25062	0.0027232207	5.4944791	62	2.0674
chr18_9654278_9671416	25063	0.0027229937	4.0566388	18	1.0503
chr2_191499449_191526262	25064	0.00272256	4.3126761	2	0.0746
chr1_8891970_8925891	25065	0.0027220109	4.3556047	138	4.0683
chr2_74919584_74937097	25066	0.0027217876	4.19833	34	1.9414
chr14_89820371_89863483	25067	0.0027215934	5.2024799	71	1.6469
chr12_70888304_70988138	25068	0.0027211838	4.0346798	124	1.2421
chr22_25266257_25304848	25069	0.0027208416	3.4776254	111	2.8763
chr1_53347413_53370827	25070	0.0027191709	4.5302565	66	2.8188
chr13_31435822_31510724	25071	0.0027191085	3.5835401	13	0.1736
chr13_22838784_22869199	25072	0.0027179571	3.8828737	39	1.2823
chr3_24521676_24599843	25073	0.0027164063	4.3211686	22	0.2814
chr1_247181328_247244527	25074	0.0027162877	3.8325097	346	5.4748
chr22_23416457_23472786	25075	0.0027161853	3.8619465	256	4.5447
chr6_168292092_168304610	25076	0.0027160888	3.3761573	6	0.4793
chr10_33619159_33635361	25077	0.0027157141	4.0950413	3	0.1852
chr7_90824637_90914363	25078	0.0027156751	4.7152859	203	2.2624
chr15_71337230_71386208	25079	0.0027155049	4.9442776	75	1.5313
chr13_105595536_105631994	25080	0.0027154534	3.5470904	1	0.0274
chr2_133116639_133194468	25081	0.0027153546	4.5691229	4	0.0514
chr7_41469331_41619115	25082	0.0027150207	4.1402534	34	0.227
chr2_221103069_221152674	25083	0.0027147801	3.9942217	0	0.0
chr7_1752277_1858125	25084	0.0027145844	3.6734773	364	3.4389
chr12_78921018_79066412	25085	0.0027144632	4.7862833	247	1.6988
chr2_58260885_58279306	25086	0.0027142935	5.4229758	32	1.7371
chr14_25398950_25455700	25087	0.0027136564	4.0103935	12	0.2115
chr16_12437508_12463427	25088	0.0027135821	4.0532753	68	2.6236
chr3_32243290_32288005	25089	0.0027134817	4.9755882	64	1.4313
chr6_134061318_134107140	25090	0.0027133982	3.8854927	16	0.3492
chr12_129327894_129365246	25091	0.0027129292	2.9952925	0	0.0
chr8_8829815_8879954	25092	0.0027124594	4.9949274	189	3.7695
chr9_94131261_94254276	25093	0.0027124063	4.2135308	296	2.4062
chr11_116343395_116359742	25094	0.0027120165	4.4721708	2	0.1223
chr6_31384263_31459979	25095	0.0027118883	3.5629759	1323	17.4732
chr4_174168599_174184088	25096	0.0027116018	3.7971104	9	0.5811
chr21_43301502_43316011	25097	0.002710961	3.5877431	1	0.0689
chr9_90952305_91067655	25098	0.002710591	3.8004935	184	1.5951
chr13_106388867_106411620	25099	0.0027102653	3.7507849	30	1.3185
chr2_112590023_112633932	25100	0.0027101505	4.3953512	142	3.234
chr13_94777134_94797926	25101	0.0027093754	3.7330001	29	1.3948
chr11_64386086_64452647	25102	0.0027092942	3.9480911	179	2.6893
chr12_124623699_124645723	25103	0.0027091658	3.9444844	67	3.0421
chr1_245370991_245399912	25104	0.0027085278	4.1089872	1	0.0346
chr2_237271309_237300729	25105	0.0027079085	3.9414367	11	0.3739
chr20_57588884_57603410	25106	0.0027077883	3.1255894	2	0.1377
chr5_50866954_50985524	25107	0.0027072615	3.8376508	238	2.0073
chr19_24003874_24187632	25108	0.0027064581	3.4741604	673	3.6624
chr12_102569167_102631121	25109	0.002706309	4.5788115	21	0.339
chr9_115306443_115358914	25110	0.0027062568	4.1653874	142	2.7063
chr1_242187318_242255930	25111	0.0027060378	4.1595414	251	3.6583
chr21_38078464_38254499	25112	0.0027059013	3.9429467	384	2.1814
chr3_61956211_61972349	25113	0.0027058289	4.9171186	0	0.0
chr7_68165125_68179908	25114	0.0027058107	3.1416554	0	0.0
chr10_120990035_121045971	25115	0.0027054729	4.1084905	76	1.3587
chr14_25691472_25865348	25116	0.0027049928	4.1662403	181	1.041
chr1_118477806_118564313	25117	0.0027049834	3.5397399	251	2.9015
chr10_6183037_6194621	25118	0.0027048803	4.6074422	3	0.259
chr18_44388014_44533186	25119	0.0027048375	3.8283176	10	0.0689
chr7_80330073_80399210	25120	0.0027047746	4.1051106	145	2.0973
chr5_27809697_27825724	25121	0.0027037707	3.5067927	0	0.0
chr2_2520553_2529431	25122	0.0027033116	2.8297392	0	0.0
chr10_1418891_1481655	25123	0.0027032481	3.7481186	47	0.7488
chrX_67048360_67730912	25124	0.0027030908	3.5177314	752	1.1017
chr6_3884645_3905241	25125	0.0027027902	4.2074755	19	0.9225
chr9_25565020_25618054	25126	0.0027026687	3.8274183	1	0.0189
chr6_11450214_11490676	25127	0.0027021238	4.3442934	196	4.8441
chr15_93422031_93448185	25128	0.0027019449	3.2153732	34	1.3
chr3_168196235_168325541	25129	0.0027016019	4.4778346	47	0.3635
chr2_227703734_227723352	25130	0.0027016006	4.1286807	112	5.709
chr5_180423802_180449590	25131	0.0027015149	3.1605454	30	1.1633
chr9_116079401_116151466	25132	0.0027012651	4.1547038	1	0.0139
chr4_182351079_182386870	25133	0.0027008652	4.9159271	0	0.0
chr17_70260389_70345926	25134	0.0027005857	3.7189899	186	2.1745
chr18_2634129_2654991	25135	0.0027002844	4.7066237	89	4.2661
chr7_24765431_24795060	25136	0.0027000574	4.9251972	80	2.7001
chr18_27919051_27950411	25137	0.0026998299	4.3709618	18	0.574
chr5_164286870_164344035	25138	0.0026997872	4.2933218	4	0.07
chr3_30299934_30384641	25139	0.0026995014	4.3149412	114	1.3458
chr9_85764398_85919521	25140	0.0026989335	4.3099008	456	2.9396
chr1_84266061_84280882	25141	0.0026988732	4.4419564	4	0.2699
chr17_66804434_66862253	25142	0.002698075	3.6063677	70	1.2107
chr15_39501621_39529666	25143	0.0026980448	4.4033295	28	0.9984
chr13_66152094_66191137	25144	0.0026978801	3.7818956	0	0.0
chr16_82966885_83026692	25145	0.0026975661	4.3130051	121	2.0232
chr12_91370278_91435524	25146	0.0026974834	4.465025	69	1.0575
chr10_15327600_15442035	25147	0.00269731	4.1209776	384	3.3556
chr3_31230818_31293847	25148	0.0026971711	4.781244	34	0.5394
chr13_52765487_52793298	25149	0.0026967747	4.8296983	68	2.4451
chr13_71922442_72034815	25150	0.0026963772	4.0686181	7	0.0623
chr1_239341074_239364690	25151	0.0026959124	3.3790078	3	0.127
chr2_121190185_121210838	25152	0.0026953308	3.5259886	27	1.3073
chr15_39337751_39379678	25153	0.0026951606	4.5730651	116	2.7667
chr5_54754781_54895416	25154	0.0026949195	4.6249436	211	1.5003
chr9_84090160_84104632	25155	0.002694859	5.0828566	9	0.6219
chr21_39079868_39112030	25156	0.0026946915	3.8846208	44	1.3681
chr1_163880790_163978890	25157	0.0026945294	3.3718918	10	0.1019
chr3_147120142_147252172	25158	0.0026938322	4.063073	71	0.5378
chr16_17412170_17460431	25159	0.0026936864	4.3311323	77	1.5955
chr5_9228171_9287446	25160	0.0026936595	4.0619504	78	1.3159
chr9_111090569_111205535	25161	0.00269355	4.2317213	327	2.8443
chr6_79872476_79904904	25162	0.0026931458	4.0588774	135	4.1631
chr17_13227639_13263038	25163	0.0026931081	3.8040412	3	0.0847
chr8_18814232_18838246	25164	0.0026928736	4.3934838	62	2.5818
chr8_95301836_95335878	25165	0.0026927521	4.7387369	23	0.6756
chr4_181237380_181301134	25166	0.0026926415	3.7964181	18	0.2823
chr1_173128148_173159222	25167	0.0026924975	4.480516	50	1.6091
chr1_34261838_34332413	25168	0.0026921714	3.8137474	83	1.1761
chr17_15155959_15181591	25169	0.0026919476	3.5230031	30	1.1704
chr13_24001104_24037510	25170	0.002691864	3.9561972	87	2.3897
chr14_55743606_55784595	25171	0.0026917791	4.605791	90	2.1957
chr13_111127385_111173825	25172	0.0026916451	4.4561922	93	2.0026
chr5_78724343_78740321	25173	0.0026912004	4.7739916	1	0.0626
chr7_87048890_87110707	25174	0.0026907377	4.4986165	214	3.4618
chr18_11107765_11173680	25175	0.0026903335	3.8783313	2	0.0303
chr8_57965796_57999374	25176	0.0026902535	4.5367808	37	1.1019
chr2_168365980_168495750	25177	0.0026893735	4.720039	250	1.9265
chr12_105658317_105705669	25178	0.0026890804	3.9980868	18	0.3801
chr10_16638770_16662819	25179	0.0026889545	4.7861834	51	2.1207
chr12_115268027_115306953	25180	0.0026888626	3.8454737	94	2.4148
chr5_73281722_73285937	25181	0.0026888098	5.064382	24	5.694
chr16_81398088_81438629	25182	0.0026886362	3.7503823	16	0.3947
chr20_43387920_43436898	25183	0.0026882818	3.8732679	19	0.3879
chr1_245431156_245486349	25184	0.0026875389	4.2602768	1	0.0181
chr3_102050431_102091735	25185	0.0026873911	4.6100437	35	0.8474
chr1_185478575_185549534	25186	0.0026869977	4.3942766	83	1.1697
chr6_22621843_22707451	25187	0.0026866648	4.1125072	6	0.0701
chr2_200158404_200243410	25188	0.0026860849	4.8210901	174	2.0469
chr3_19081871_19299419	25189	0.0026859973	3.9540287	174	0.7998
chr6_8115259_8182150	25190	0.0026859617	3.7865687	80	1.196
chr12_28626972_28788463	25191	0.0026853922	3.9274002	76	0.4706
chr21_30663144_30843388	25192	0.0026852489	3.0227778	129	0.7157
chr17_66415296_66440496	25193	0.0026851852	4.7477632	37	1.4683
chr20_56937963_56992961	25194	0.0026849461	3.1523582	44	0.8
chr12_42906405_42951874	25195	0.0026831468	4.4760824	16	0.3519
chr6_147888979_147950474	25196	0.002683145	4.265153	62	1.0082
chr6_38506144_38566653	25197	0.0026827965	6.013468	122	2.0162
chr15_52976064_53010112	25198	0.0026824875	4.5443732	3	0.0881
chr4_114360854_114375518	25199	0.0026823059	3.5031569	0	0.0
chr6_7916363_7975044	25200	0.0026811631	4.4331755	74	1.2611
chr19_56897893_56918544	25201	0.0026794506	2.8674399	36	1.7433
chr15_86012426_86110470	25202	0.0026790693	3.8528135	38	0.3876
chr5_81882704_81953018	25203	0.0026784614	4.5098599	223	3.1715
chr3_29581691_29666078	25204	0.0026781376	4.3954116	357	4.2305
chr8_13737980_13813168	25205	0.0026777323	3.3590479	218	2.8994
chr20_16561784_16629008	25206	0.0026776151	4.3626666	188	2.7966
chr2_29818878_29852371	25207	0.0026771763	4.582281	12	0.3583
chr10_66025218_66112016	25208	0.002676713	3.4436198	101	1.1636
chr14_30398306_30416613	25209	0.0026765718	4.8004646	0	0.0
chrX_31988736_32009038	25210	0.0026762552	4.7413693	0	0.0
chr1_18186489_18227851	25211	0.0026755637	3.7283655	81	1.9583
chr1_208529232_208601992	25212	0.0026754627	4.4176312	9	0.1237
chr13_23957244_24001104	25213	0.0026751786	4.4231925	89	2.0292
chr13_75095382_75229860	25214	0.0026745391	4.2695846	32	0.238
chr9_112006607_112041006	25215	0.0026744964	4.8886221	50	1.4535
chr14_58882120_58981113	25216	0.0026735897	4.6938973	127	1.2829
chr9_83446569_83533720	25217	0.0026735207	4.8528818	104	1.1933
chr12_17332997_17361675	25218	0.0026733617	3.6797285	4	0.1395
chr8_65242172_65377352	25219	0.0026729792	3.8853768	88	0.651
chr9_131799543_131826231	25220	0.0026728617	3.4666861	17	0.637
chr19_56230439_56243783	25221	0.0026728617	3.5548431	43	3.2224
chr7_13308403_13393615	25222	0.0026717677	3.4651332	35	0.4107
chr20_46757138_46805428	25223	0.0026713605	3.525057	61	1.2632
chr15_98562829_98586788	25224	0.00267123	3.8705005	12	0.5009
chr18_77159467_77175815	25225	0.0026710709	3.7152249	45	2.7526
chr12_46805116_46892848	25226	0.0026710132	4.0375505	225	2.5646
chr8_141069693_141095405	25227	0.0026706078	3.8846677	28	1.089
chr2_234985592_235034523	25228	0.0026704271	3.9054148	43	0.8788
chr19_28996156_29014891	25229	0.0026688017	3.9278071	28	1.4945
chr6_104049518_104072253	25230	0.0026684261	3.8508743	0	0.0
chr1_184272265_184363857	25231	0.0026676274	4.0598246	126	1.3757
chr1_60423547_60518560	25232	0.0026663018	3.6963908	48	0.5052
chr13_109669356_109687484	25233	0.0026662254	3.0956977	6	0.331
chr2_221657150_221686660	25234	0.002665763	4.0930037	2	0.0678
chr1_14866420_14888678	25235	0.0026657082	4.1923005	9	0.4043
chr17_69968790_70038583	25236	0.0026650237	3.8892279	51	0.7307
chr8_65865716_65989181	25237	0.0026647228	4.6550941	300	2.4298
chr6_79212539_79292733	25238	0.0026643722	4.582752	77	0.9602
chr16_29218856_29307221	25239	0.0026631962	3.5462316	444	5.0246
chr7_71277656_71366032	25240	0.0026628647	4.0923009	96	1.0863
chr9_4311183_4329209	25241	0.0026628204	4.5862111	38	2.1081
chr4_149713039_149761991	25242	0.0026624721	4.3921871	7	0.143
chr3_150989865_151015032	25243	0.0026622164	4.2939165	16	0.6358
chr16_51031076_51054492	25244	0.0026619975	3.529544	2	0.0854
chr11_102465886_102496579	25245	0.0026607587	5.119062	74	2.411
chr4_70147593_70183435	25246	0.0026598218	3.4494985	37	1.0323
chr8_103115775_103131691	25247	0.0026597973	4.5621566	79	4.9636
chr8_6885586_6904010	25248	0.0026595745	3.4806263	41	2.2254
chr8_121492337_121587846	25249	0.0026594352	3.6476803	68	0.712
chr1_81143535_81191040	25250	0.0026593692	4.2217921	0	0.0
chr3_127140616_127198149	25251	0.0026593433	3.2206298	92	1.5991
chr5_72553742_72632462	25252	0.0026592141	4.9221259	95	1.2068
chr1_18407223_18440319	25253	0.0026589316	3.8209602	28	0.846
chr11_131298371_131352038	25254	0.0026583686	3.9019214	97	1.8074
chr5_166417719_166458221	25255	0.0026583049	3.7591828	3	0.0741
chr1_17784206_17805774	25256	0.0026582591	3.6353913	42	1.9473
chr3_106682454_106702770	25257	0.0026580035	4.2206954	1	0.0492
chr2_47621897_47658273	25258	0.0026574298	4.6034501	94	2.5841
chr4_124445095_124485487	25259	0.0026572919	3.9725294	20	0.4951
chr22_48440418_48460740	25260	0.0026572188	2.8712649	24	1.181
chr3_55351065_55424358	25261	0.0026560063	3.9721919	29	0.3957
chr16_86032422_86041585	25262	0.0026556077	3.4046202	0	0.0
chr2_236633243_236665628	25263	0.0026555504	3.4118392	107	3.304
chr20_15634016_15678841	25264	0.0026547685	4.9567787	2	0.0446
chr3_8842735_8864213	25265	0.0026538784	4.6136767	41	1.9089
chr9_38505885_38555504	25266	0.0026535534	3.7482951	64	1.2898
chr3_137813591_137905293	25267	0.0026535226	3.8961182	139	1.5158
chr4_186791318_186841695	25268	0.0026533272	4.5856307	100	1.985
chr9_1953290_1979674	25269	0.0026531231	4.6147663	10	0.379
chr19_35406233_35438398	25270	0.0026529872	4.304156	133	4.1349
chr14_68695723_68704896	25271	0.0026527127	4.4539333	4	0.4361
chr16_76571436_76581365	25272	0.0026521637	4.8489544	4	0.4029
chr8_140193610_140249166	25273	0.0026519788	4.0579571	4	0.072
chr6_40443961_40465708	25274	0.0026517067	4.1229356	59	2.713
chr4_101914488_102026000	25275	0.0026514336	4.5184687	65	0.5829
chr21_35109762_35137421	25276	0.0026513371	4.1791279	15	0.5423
chr22_23582658_23591838	25277	0.0026506899	3.382982	29	3.159
chr4_56037893_56143029	25278	0.0026505352	4.8927722	300	2.8534
chr17_66752313_66785651	25279	0.0026496291	4.5300252	9	0.27
chr10_52081958_52163485	25280	0.002649429	3.9125993	1	0.0123
chr8_10230339_10260792	25281	0.0026488906	4.3015316	100	3.2837
chr4_140842667_140866581	25282	0.0026483789	3.8496577	3	0.1254
chr15_95532324_95548436	25283	0.0026481298	3.5388903	18	1.1172
chr2_189495346_189539409	25284	0.0026477241	4.7803624	71	1.6113
chr15_39061285_39090745	25285	0.0026476578	4.3992189	2	0.0679
chr20_59411491_59448507	25286	0.0026475038	3.2497859	3	0.081
chr1_236505218_236518690	25287	0.0026474663	4.7810525	53	3.9341
chr13_93639260_93754738	25288	0.0026469688	4.0559709	129	1.1171
chr8_19061300_19078180	25289	0.0026461295	4.5060843	64	3.7915
chr16_49133345_49268915	25290	0.0026456197	3.5283357	173	1.2761
chr3_66803184_66855351	25291	0.0026453505	4.1355942	121	2.3195
chr4_89205962_89247421	25292	0.0026451836	4.7620138	89	2.1467
chr3_72160350_72178246	25293	0.0026449113	4.4131448	15	0.8382
chr15_29844877_29870588	25294	0.0026447824	4.8680885	15	0.5834
chr17_10063743_10103066	25295	0.0026447626	4.396995	0	0.0
chr8_133367825_133437908	25296	0.0026444834	3.8573931	83	1.1843
chr8_11361877_11394916	25297	0.0026433407	3.5370297	155	4.6914
chr7_112025068_112094557	25298	0.0026431042	4.7451386	46	0.662
chr10_32104214_32132590	25299	0.0026430787	4.305673	147	5.1804
chr5_166329822_166357444	25300	0.0026428209	4.997951	0	0.0
chr16_79471684_79492880	25301	0.0026420079	3.424681	9	0.4246
chr20_8018541_8065225	25302	0.0026418759	4.1075458	145	3.106
chr1_172837329_172966303	25303	0.0026413592	4.4833567	152	1.1785
chr15_28951491_28991252	25304	0.0026407787	4.445934	131	3.2947
chr16_83443114_83521880	25305	0.0026407333	3.7298454	47	0.5967
chr2_198819109_198881981	25306	0.002640285	4.0026513	87	1.3838
chr18_4490894_4518557	25307	0.002638904	3.3153647	10	0.3615
chr10_126166954_126201945	25308	0.0026387738	4.0345363	2	0.0572
chr4_5161739_5231100	25309	0.0026383703	3.611947	25	0.3604
chr9_27295357_27328966	25310	0.0026381822	4.3078583	19	0.5653
chr8_139585619_139605965	25311	0.0026377011	3.2180943	2	0.0983
chr5_36471574_36521625	25312	0.0026373099	3.9577912	133	2.6573
chr12_104583597_104598133	25313	0.0026371308	4.2941353	53	3.6461
chr8_111728970_112274734	25314	0.0026366708	3.1964949	0	0.0
chr14_56126198_56215749	25315	0.0026353698	4.8619824	121	1.3512
chr7_80918151_80993550	25316	0.0026348714	3.9098216	97	1.2865
chr2_142035961_142125024	25317	0.002634839	4.4028703	239	2.6835
chr2_132589162_132595361	25318	0.0026348336	4.8299077	9	1.4518
chr4_18943033_19086763	25319	0.0026345694	3.8855768	2	0.0139
chr3_147551259_147644380	25320	0.0026345651	3.8343679	14	0.1503
chr7_127005409_127148888	25321	0.0026345319	4.9510601	41	0.2858
chr17_13132300_13204800	25322	0.0026344828	3.5698133	17	0.2345
chr2_230671322_230679548	25323	0.002633925	4.7954036	4	0.4863
chr5_125155629_125191326	25324	0.0026332745	4.3240358	0	0.0
chr8_104766684_104796305	25325	0.0026332669	4.2861867	29	0.979
chr15_54113446_54165765	25326	0.0026312939	3.4973118	3	0.0573
chr8_11019115_11048764	25327	0.0026307801	3.6951838	108	3.6426
chr11_69876199_69900782	25328	0.0026305441	3.1030649	13	0.5288
chr10_1632851_1674420	25329	0.0026301651	3.5435013	10	0.2406
chr13_110956330_111004743	25330	0.0026301475	4.2160072	90	1.859
chr1_114012715_114082803	25331	0.002630027	4.8120936	95	1.3554
chr8_28594022_28658917	25332	0.0026298893	4.4025173	174	2.6813
chr20_58192497_58214171	25333	0.0026298791	3.1522696	4	0.1846
chr15_98367025_98383886	25334	0.0026293419	3.4648007	18	1.0676
chr15_27054578_27064847	25335	0.0026292726	3.5173655	0	0.0
chr15_98177670_98272415	25336	0.002628107	3.4677262	11	0.1161
chr10_14064485_14094292	25337	0.002628018	4.2573857	19	0.6374
chr10_4643523_4677012	25338	0.0026277285	4.1571567	46	1.3736
chr11_122385755_122440567	25339	0.0026271619	4.1911774	0	0.0
chr1_115113033_115133336	25340	0.0026268696	4.2521084	19	0.9358
chr8_118200353_118250730	25341	0.0026268601	5.0335997	92	1.8262
chr8_127671979_127697359	25342	0.0026267402	3.5603435	3	0.1182
chr6_106474674_106490794	25343	0.0026261373	4.822835	88	5.4591
chr2_221329281_221355685	25344	0.0026258648	4.3349552	1	0.0379
chr5_111800223_112018953	25345	0.0026257639	4.8606377	401	1.8333
chr18_61571038_61655842	25346	0.0026256623	4.5685183	272	3.2074
chr8_6777929_6789355	25347	0.0026255908	3.2795397	12	1.0502
chr8_18942687_18986872	25348	0.0026253253	5.0883044	243	5.4996
chr2_165487807_165564904	25349	0.0026243996	5.0305843	81	1.0506
chr6_149290096_149313219	25350	0.0026236503	4.7540197	93	4.022
chr7_40657804_40741535	25351	0.0026234807	5.028227	19	0.2269
chr1_245192493_245260088	25352	0.0026234682	4.1825216	81	1.1983
chr3_27799048_27904898	25353	0.0026232089	3.6818286	216	2.0406
chr2_215100160_215274650	25354	0.0026228819	4.1391654	130	0.745
