block_id	chrom	start	end	length_bp	n_positions	n_variant_alleles	n_scored	n_missing_avi	avi_max	avi_top10_mean	avi_top1_count	avi_top1_fraction	avi_top1_per_kb	avi_top1_mean	avi_mean
chr10_58980552_59033543	chr10	58980552	59033543	52991	52991	158973	158973	0	25.00004	24.718037	453	0.0028495405	8.5486215	21.654806	5.0807183
chr10_59033543_59313843	chr10	59033543	59313843	280300	280300	840900	840900	0	75.30146	54.00144	8289	0.0098572958	29.571887	24.603069	5.1137533
chr10_59313843_59353610	chr10	59313843	59353610	39767	39767	119301	119301	0	53.27176	45.794264	730	0.0061189764	18.356929	23.549508	5.1644247
chr10_59353610_59520315	chr10	59353610	59520315	166705	166705	500115	500115	0	49.35011	42.92884	1364	0.0027273727	8.1821181	22.72287	4.1074969
chr10_59520315_59557235	chr10	59520315	59557235	36920	36920	110760	110760	0	23.72051	23.054496	81	0.00073131094	2.1939328	21.358694	4.0803624
chr10_59557235_59627386	chr10	59557235	59627386	70151	70151	210453	210453	0	31.27938	28.784393	295	0.0014017382	4.2052145	21.85186	4.2518476
chr10_59627386_59713554	chr10	59627386	59713554	86168	86168	258504	258504	0	52.93164	49.250246	3512	0.013585863	40.75759	25.174781	5.0024613
chr10_59713554_59766224	chr10	59713554	59766224	52670	52669	158007	158007	0	64.52359	62.294711	835	0.005284576	15.853427	23.870754	4.5653859
chr10_59766224_59920908	chr10	59766224	59920908	154684	154684	464052	464052	0	61.36234	49.718063	5318	0.011459923	34.379768	25.293476	5.1794618
chr10_59920908_60034388	chr10	59920908	60034388	113480	113480	340440	340440	0	37.62085	32.838967	1067	0.0031341793	9.4025379	21.423146	4.2978017
chr10_60034388_60055609	chr10	60034388	60055609	21221	21221	63663	63663	0	44.92697	40.535703	995	0.015629172	46.887517	23.058067	5.5650562
chr10_60055609_60080213	chr10	60055609	60080213	24604	24604	73812	73812	0	50.45026	47.6963	15709	0.21282447	638.47342	25.135505	11.201459
chr10_60080213_60132433	chr10	60080213	60132433	52220	52220	156660	156660	0	61.07216	54.009653	5356	0.034188689	102.56607	25.747222	5.7527848
chr10_60132433_60181492	chr10	60132433	60181492	49059	49059	147177	147177	0	54.62103	50.903098	3390	0.02303349	69.100471	24.793775	5.6321896
chr10_60181492_60250446	chr10	60181492	60250446	68954	68954	206862	206862	0	58.5663	51.951869	3488	0.016861483	50.584448	26.578376	4.8909593
chr10_60250446_60291269	chr10	60250446	60291269	40823	40823	122469	122469	0	50.35564	45.495714	2355	0.019229356	57.688068	25.520265	5.1717089
chr10_60291269_60412225	chr10	60291269	60412225	120956	120956	362868	362868	0	44.16621	41.475571	2668	0.0073525359	22.057608	22.026806	5.0782268
chr10_60412225_60517834	chr10	60412225	60517834	105609	105609	316827	316827	0	34.06639	33.19954	869	0.0027428218	8.2284654	21.83787	4.6968315
chr10_60517834_60552691	chr10	60517834	60552691	34857	34857	104571	104571	0	32.77144	24.974581	414	0.0039590326	11.877098	21.33576	5.156926
chr10_60552691_60761667	chr10	60552691	60761667	208976	208976	626928	626928	0	46.32255	37.436471	2709	0.0043210704	12.963211	21.795478	4.6855205
chr10_60761667_60799855	chr10	60761667	60799855	38188	38188	114564	114564	0	51.9081	48.303816	2491	0.021743305	65.229915	26.578571	4.7399492
chr10_60799855_60836304	chr10	60799855	60836304	36449	36449	109347	109347	0	31.6031	31.098098	462	0.0042250816	12.675245	21.586245	4.9888628
chr10_60836304_60866696	chr10	60836304	60866696	30392	30392	91176	91176	0	23.91269	22.845298	68	0.0007458103	2.2374309	21.181962	4.1814628
chr10_60866696_60900382	chr10	60866696	60900382	33686	33686	101058	101058	0	69.86078	53.011976	4857	0.048061509	144.18453	25.052869	7.3230538
chr10_60900382_60993885	chr10	60900382	60993885	93503	93503	280509	280509	0	56.16741	49.055387	3106	0.011072729	33.218186	23.60722	6.2701137
chr10_60993885_61051090	chr10	60993885	61051090	57205	57205	171615	171615	0	35.45925	32.79547	505	0.0029426332	8.8278997	21.211107	5.149397
chr10_61051090_61274722	chr10	61051090	61274722	223632	223632	670896	670896	0	27.28985	27.149053	1833	0.0027321671	8.1965014	21.254609	4.463111
chr10_61274722_61365619	chr10	61274722	61365619	90897	90897	272691	272691	0	29.10563	27.927485	938	0.0034397908	10.319372	21.181782	4.8415562
chr10_61365619_61595341	chr10	61365619	61595341	229722	229722	689166	689166	0	54.04916	45.645432	3660	0.0053107669	15.932301	23.443428	4.3973087
chr10_61595341_61793988	chr10	61595341	61793988	198647	198647	595941	595941	0	53.35046	49.452194	6080	0.010202352	30.607057	22.35058	5.9025951
chr10_61793988_61851460	chr10	61793988	61851460	57472	57472	172416	172416	0	26.98897	26.747663	2916	0.016912584	50.737751	21.4226	5.627157
chr10_61851460_61879007	chr10	61851460	61879007	27547	27547	82641	82641	0	24.66686	24.318062	736	0.008905991	26.717973	21.297082	5.6833134
chr10_61879007_61922628	chr10	61879007	61922628	43621	43621	130863	130863	0	56.85526	45.251178	5823	0.044496917	133.49075	22.033731	7.8341194
chr10_61922628_62023933	chr10	61922628	62023933	101305	101305	303915	303915	0	46.66309	42.310245	9483	0.031202803	93.60841	21.848037	7.438538
chr10_62023933_62066427	chr10	62023933	62066427	42494	42494	127482	127482	0	56.02993	49.110713	5624	0.044116032	132.3481	22.545452	8.3000957
chr10_62066427_62084405	chr10	62066427	62084405	17978	17978	53934	53934	0	43.88197	40.534079	1888	0.035005748	105.01724	22.474127	7.8848114
chr10_62084405_62202116	chr10	62084405	62202116	117711	117711	353133	353133	0	46.62645	44.842049	7555	0.021394206	64.182617	23.409058	5.7433764
chr10_62202116_62309981	chr10	62202116	62309981	107865	107865	323595	323595	0	58.21595	50.774113	3184	0.0098394598	29.518379	24.176576	5.4075131
chr10_62309981_62389722	chr10	62309981	62389722	79741	79741	239223	239223	0	55.62563	45.523714	2542	0.010626069	31.878206	24.261466	4.6042935
chr10_62389722_62439463	chr10	62389722	62439463	49741	49741	149223	149223	0	50.91239	42.827362	891	0.0059709294	17.912788	23.231141	5.1402566
chr10_62439463_62470400	chr10	62439463	62470400	30937	30937	92811	92811	0	33.36614	30.613521	963	0.010375925	31.127776	21.779817	5.4344492
chr10_62470400_62503643	chr10	62470400	62503643	33243	33243	99729	99729	0	34.86732	26.8387	671	0.0067282335	20.184701	21.540765	4.9859855
chr10_62503643_62540878	chr10	62503643	62540878	37235	37235	111705	111705	0	24.25239	23.750989	249	0.0022290855	6.6872566	21.210152	4.7356412
chr10_62540878_62589908	chr10	62540878	62589908	49030	49027	147081	147081	0	26.63475	26.258942	1250	0.0084987184	25.494595	21.752552	5.448376
chr10_62589908_62618536	chr10	62589908	62618536	28628	28628	85884	85884	0	26.15631	25.835571	403	0.0046923758	14.077127	21.860473	4.8100104
chr10_62618536_62687658	chr10	62618536	62687658	69122	69122	207366	207366	0	28.80221	27.932861	1716	0.0082752235	24.825671	21.805603	5.3195546
chr10_62687658_62768455	chr10	62687658	62768455	80797	80797	242391	242391	0	27.13739	25.927726	1905	0.0078592027	23.577608	21.714811	5.1870432
chr10_62768455_62834109	chr10	62768455	62834109	65654	65654	196962	196962	0	42.45482	40.781688	7519	0.038174876	114.52463	23.619995	6.6818922
chr10_62834109_62875448	chr10	62834109	62875448	41339	41339	124017	124017	0	25.48946	24.328998	886	0.0071441818	21.432546	21.417228	4.6938131
chr10_62875448_62998744	chr10	62875448	62998744	123296	123296	369888	369888	0	25.80064	25.583222	3221	0.0087080414	26.124124	21.476901	5.2525741
chr10_62998744_63061614	chr10	62998744	63061614	62870	62870	188610	188610	0	24.13812	23.131175	642	0.0034038492	10.211548	21.061928	4.3140771
chr10_63061614_63112651	chr10	63061614	63112651	51037	51037	153111	153111	0	26.76613	26.553519	1116	0.0072888297	21.866489	21.607	4.5960447
chr10_63112651_63373396	chr10	63112651	63373396	260745	260745	782235	782235	0	69.76637	60.043263	17416	0.022264409	66.793227	25.003459	5.4163828
chr10_63373396_63632270	chr10	63373396	63632270	258874	258874	776622	776622	0	57.64708	48.861318	5463	0.0070343101	21.10293	23.786745	5.4340795
chr10_63632270_63738077	chr10	63632270	63738077	105807	105807	317421	317421	0	25.68607	25.001411	1839	0.0057935675	17.380703	21.412692	5.2158828
chr10_63738077_63839902	chr10	63738077	63839902	101825	101825	305475	305475	0	24.91593	24.5975	455	0.0014894836	4.4684508	21.315422	4.3363229
chr10_63839902_63918120	chr10	63839902	63918120	78218	78218	234654	234654	0	25.91259	25.448161	383	0.0016321904	4.8965711	21.280772	4.2961341
chr10_63918120_63976814	chr10	63918120	63976814	58694	58694	176082	176082	0	24.11915	23.911074	137	0.00077804659	2.3341398	21.237752	3.886277
chr10_63976814_64034584	chr10	63976814	64034584	57770	57770	173310	173310	0	23.37687	23.020342	116	0.00066932087	2.0079626	21.344843	3.7727507
chr10_64034584_64184777	chr10	64034584	64184777	150193	150193	450579	450579	0	25.06656	24.538373	927	0.0020573529	6.1720586	21.10618	4.8672136
chr10_64184777_64530936	chr10	64184777	64530936	346159	346159	1038477	1038477	0	24.38124	23.800315	660	0.00063554609	1.9066383	21.042421	3.913509
chr10_64530936_64554222	chr10	64530936	64554222	23286	23286	69858	69858	0	23.6043	23.077824	94	0.0013455868	4.0367603	21.059812	3.9142462
chr10_64554222_64603551	chr10	64554222	64603551	49329	49329	147987	147987	0	21.75739	20.343014	4	2.7029401e-05	0.081088204	21.12009	3.3810202
chr10_64603551_64641843	chr10	64603551	64641843	38292	38292	114876	114876	0	23.14744	21.962068	33	0.00028726627	0.86179881	20.912074	3.3386847
chr10_64641843_64722774	chr10	64641843	64722774	80931	80931	242793	242793	0	22.68075	21.375138	19	7.8255963e-05	0.23476789	20.831553	3.2594081
chr10_64722774_64750138	chr10	64722774	64750138	27364	27364	82092	82092	0	21.88153	21.271393	69	0.00084052039	2.5215612	20.680183	3.8415568
chr10_64750138_65143413	chr10	64750138	65143413	393275	393275	1179825	1179825	0	24.22143	23.678506	495	0.00041955375	1.2586612	21.031314	3.1547849
chr10_65143413_65213877	chr10	65143413	65213877	70464	70464	211392	211392	0	22.13508	21.347345	22	0.00010407206	0.31221617	20.758519	2.898003
chr10_65213877_65324119	chr10	65213877	65324119	110242	110242	330726	330726	0	22.85897	21.897572	48	0.00014513525	0.43540574	20.886693	3.2653595
chr10_65324119_65353312	chr10	65324119	65353312	29193	29193	87579	87579	0	23.55856	22.963097	54	0.00061658617	1.8497585	21.258961	3.5705771
chr10_65353312_65425878	chr10	65353312	65425878	72566	72566	217698	217698	0	22.03752	21.751948	87	0.00039963619	1.1989086	20.724703	3.3005788
chr10_65425878_65556265	chr10	65425878	65556265	130387	130387	391161	391161	0	22.95681	22.123045	97	0.00024797973	0.7439392	20.826484	3.1061569
chr10_65556265_65699440	chr10	65556265	65699440	143175	143175	429525	429525	0	24.23491	23.098356	108	0.00025144054	0.75432163	21.211374	3.174088
chr10_65699440_65790181	chr10	65699440	65790181	90741	90741	272223	272223	0	21.84717	21.234906	35	0.00012857106	0.38571318	20.63039	3.0331578
chr10_65790181_65949828	chr10	65790181	65949828	159647	159647	478941	478941	0	46.76495	41.922712	781	0.001630681	4.8920431	24.398823	3.4875914
chr10_65949828_66006713	chr10	65949828	66006713	56885	56885	170655	170655	0	46.96252	43.57223	613	0.0035920424	10.776127	25.428015	3.568117
chr10_66006713_66025218	chr10	66006713	66025218	18505	18505	55515	55515	0	22.42935	21.791783	51	0.00091867063	2.7560119	21.085263	3.8660313
chr10_66025218_66112016	chr10	66025218	66112016	86798	86798	260394	260394	0	47.18211	43.697428	697	0.002676713	8.0301389	25.29141	3.4436198
chr10_66112016_66210087	chr10	66112016	66210087	98071	98071	294213	294213	0	26.25835	25.844823	69	0.00023452397	0.7035719	22.238153	3.5093989
chr10_66210087_66258603	chr10	66210087	66258603	48516	48516	145548	145548	0	24.38124	22.671432	30	0.00020611757	0.61835271	21.225402	3.6597924
chr10_66258603_66313485	chr10	66258603	66313485	54882	54882	164646	164646	0	48.48992	41.602087	411	0.0024962647	7.4887941	24.065732	4.0877352
chr10_66313485_66405295	chr10	66313485	66405295	91810	91810	275430	275430	0	49.99208	39.150985	645	0.0023417928	7.0253785	23.740212	3.8270964
chr10_66405295_66464447	chr10	66405295	66464447	59152	59152	177456	177456	0	24.64923	21.399914	6	3.3811198e-05	0.10143359	22.564035	3.407138
chr10_66464447_66515823	chr10	66464447	66515823	51376	51376	154128	154128	0	25.71939	22.417434	32	0.00020761964	0.62285892	21.002005	3.4803367
chr10_66515823_66569424	chr10	66515823	66569424	53601	53601	160803	160803	0	52.37507	39.294301	352	0.0021890139	6.5670417	24.757667	3.802111
chr10_66569424_66613229	chr10	66569424	66613229	43805	43805	131415	131415	0	24.22918	23.145619	107	0.00081421451	2.4426435	21.203598	3.8184442
chr10_66613229_66669805	chr10	66613229	66669805	56576	56576	169728	169728	0	50.08481	43.70741	318	0.001873586	5.6207579	23.967609	3.9023864
chr10_66669805_66727589	chr10	66669805	66727589	57784	57784	173352	173352	0	24.82069	23.669371	218	0.0012575569	3.7726706	21.100782	4.1808256
chr10_66727589_66816263	chr10	66727589	66816263	88674	88674	266022	266022	0	53.25609	43.174392	882	0.0033155153	9.9465458	23.789284	4.4058339
chr10_66816263_66866868	chr10	66816263	66866868	50605	50605	151815	151815	0	23.60297	23.243762	357	0.0023515463	7.0546389	20.987473	4.9576505
chr10_66866868_66931337	chr10	66866868	66931337	64469	64469	193407	193407	0	50.79957	44.60318	4432	0.022915406	68.746219	24.6953	5.0290862
chr10_66931337_66980194	chr10	66931337	66980194	48857	48857	146571	146571	0	30.61368	27.6199	456	0.0031111202	9.3333606	21.580373	4.7202093
chr10_66980194_66998158	chr10	66980194	66998158	17964	17964	53892	53892	0	24.23858	23.034298	132	0.0024493431	7.3480294	20.977997	4.9093262
chr10_66998158_67201734	chr10	66998158	67201734	203576	203576	610728	610728	0	46.28521	42.623531	1781	0.0029161918	8.7485755	22.741847	4.597356
chr10_67201734_67434310	chr10	67201734	67434310	232576	232576	697728	697728	0	43.52061	40.286751	854	0.0012239727	3.671918	23.028713	4.609576
chr10_67434310_67601733	chr10	67434310	67601733	167423	167423	502269	502269	0	48.89837	43.877907	702	0.0013976574	4.1929723	25.118691	4.8079832
chr10_67601733_67799227	chr10	67601733	67799227	197494	197494	592482	592482	0	55.35863	44.10981	2894	0.0048845366	14.65361	22.960133	4.7428275
chr10_67799227_68096083	chr10	67799227	68096083	296856	296856	890568	890568	0	66.5733	60.142643	16139	0.018122142	54.366427	25.605153	5.3503638
chr10_68096083_68140082	chr10	68096083	68140082	43999	43999	131997	131997	0	49.28087	44.280469	3055	0.023144465	69.433396	23.618297	6.2843687
chr10_68140082_68174710	chr10	68140082	68174710	34628	34628	103884	103884	0	69.76637	53.011016	3281	0.031583304	94.749913	24.968022	6.0658467
chr10_68174710_68332166	chr10	68174710	68332166	157456	157456	472368	472368	0	59.35032	53.438394	7022	0.014865529	44.596586	25.230257	5.1627219
chr10_68332166_68565057	chr10	68332166	68565057	232891	232891	698673	698673	0	58.7416	56.232681	18089	0.02589051	77.671529	25.700448	5.0897557
chr10_68565057_68598216	chr10	68565057	68598216	33159	33159	99477	99477	0	55.02405	42.332459	1390	0.013973079	41.919238	25.415371	4.8957639
chr10_68598216_68663863	chr10	68598216	68663863	65647	65647	196941	196941	0	52.81561	47.363705	3891	0.019757186	59.271558	24.076376	5.1205695
chr10_68663863_68853524	chr10	68663863	68853524	189661	189661	568983	568983	0	64.38615	58.156302	14691	0.025819752	77.459256	25.463996	4.7706113
chr10_68853524_69038818	chr10	68853524	69038818	185294	185294	555882	555882	0	63.88818	58.739558	16095	0.028953987	86.86196	25.887064	5.3990732
chr10_69038818_69097096	chr10	69038818	69097096	58278	58278	174834	174834	0	51.25115	44.076629	1233	0.007052404	21.157212	22.673101	4.6856459
chr10_69097096_69229782	chr10	69097096	69229782	132686	132686	398058	398058	0	72.38778	59.203286	9474	0.023800552	71.401655	25.924469	5.464677
chr10_69229782_69248349	chr10	69229782	69248349	18567	18567	55701	55701	0	55.84527	48.111716	2370	0.042548608	127.64582	25.435397	5.6728124
chr10_69248349_69293930	chr10	69248349	69293930	45581	45581	136743	136743	0	62.97251	54.279159	3858	0.02821351	84.64053	25.736189	5.3502657
chr10_69293930_69306122	chr10	69293930	69306122	12192	12192	36576	36576	0	33.94902	28.284512	77	0.0021052056	6.3156168	22.787369	4.480351
chr10_69306122_69328906	chr10	69306122	69328906	22784	22784	68352	68352	0	47.81109	41.596855	1054	0.015420178	46.260534	22.699737	6.016583
chr10_69328906_69376655	chr10	69328906	69376655	47749	47749	143247	143247	0	63.33934	48.091669	2708	0.01890441	56.71323	24.966201	5.6214812
chr10_69376655_69386138	chr10	69376655	69386138	9483	9483	28449	28449	0	63.73414	53.082285	2211	0.077718022	233.15407	26.552473	7.2521076
chr10_69386138_69416873	chr10	69386138	69416873	30735	30735	92205	92205	0	61.38262	49.886533	4201	0.045561521	136.68456	25.513471	5.8910538
chr10_69416873_69458303	chr10	69416873	69458303	41430	41430	124290	124290	0	44.32629	38.795778	1043	0.0083916647	25.174994	22.722642	4.9604509
chr10_69458303_69544910	chr10	69458303	69544910	86607	86607	259821	259821	0	57.64708	46.864667	3041	0.011704212	35.112635	24.316056	4.6795164
chr10_69544910_69558893	chr10	69544910	69558893	13983	13983	41949	41949	0	22.55611	22.375546	147	0.0035042552	10.512766	21.281817	3.4059414
chr10_69558893_69574866	chr10	69558893	69574866	15973	15973	47919	47919	0	48.96387	41.283368	1805	0.037667731	113.00319	23.596383	5.3325592
chr10_69574866_69614213	chr10	69574866	69614213	39347	39347	118041	118041	0	25.92685	25.232097	1230	0.010420108	31.260325	21.42359	4.1083135
chr10_69614213_69620909	chr10	69614213	69620909	6696	6696	20088	20088	0	23.32009	22.780845	71	0.0035344484	10.603345	20.962786	4.048842
chr10_69620909_69641105	chr10	69620909	69641105	20196	20196	60588	60588	0	44.49104	41.79075	978	0.01614181	48.425431	24.784698	4.3554615
chr10_69641105_69693012	chr10	69641105	69693012	51907	51907	155721	155721	0	25.36321	25.202358	600	0.0038530449	11.559135	21.454371	4.2138151
chr10_69693012_69735889	chr10	69693012	69735889	42877	42877	128631	128631	0	25.82137	25.671677	645	0.0050143434	15.04303	21.708199	4.03223
chr10_69735889_69762122	chr10	69735889	69762122	26233	26233	78699	78699	0	23.75258	22.609336	142	0.0018043431	5.4130294	20.890596	4.1894802
chr10_69762122_69780906	chr10	69762122	69780906	18784	18784	56352	56352	0	23.71454	22.99807	114	0.0020229983	6.0689949	21.088567	4.2038841
chr10_69780906_69792222	chr10	69780906	69792222	11316	11316	33948	33948	0	24.81472	22.977825	122	0.0035937316	10.781195	21.202811	4.0156499
chr10_69792222_69810607	chr10	69792222	69810607	18385	18385	55155	55155	0	44.51042	40.460826	1039	0.018837821	56.513462	22.540236	5.2919588
chr10_69810607_69831222	chr10	69810607	69831222	20615	20615	61845	61845	0	76.50454	41.6579	495	0.0080038807	24.011642	22.552204	4.9617569
chr10_69831222_69842008	chr10	69831222	69842008	10786	10786	32358	32358	0	25.20159	23.896327	196	0.0060572347	18.171704	21.605724	4.6723897
