block_id	chrom	start	end	length_bp	eqtl_variant_count	eqtl_pair_count	eqtl_gene_count	eqtl_tissue_count	eqtl_variants_per_kb
chr12_11945980_11956729	chr12	11945980	11956729	10749	4	4	2	3	0.3721
chr12_11956729_11965069	chr12	11956729	11965069	8340	2	2	2	2	0.2398
chr12_11965069_12006065	chr12	11965069	12006065	40996	7	7	2	3	0.1707
chr12_12006065_12051206	chr12	12006065	12051206	45141	38	38	9	11	0.8418
chr12_12051206_12059001	chr12	12051206	12059001	7795	54	65	4	7	6.9275
chr12_12059001_12076915	chr12	12059001	12076915	17914	31	37	7	6	1.7305
chr12_12076915_12113925	chr12	12076915	12113925	37010	88	91	8	10	2.3777
chr12_12113925_12287213	chr12	12113925	12287213	173288	382	384	9	19	2.2044
chr12_12287213_12313186	chr12	12287213	12313186	25973	44	45	6	11	1.6941
chr12_12313186_12364882	chr12	12313186	12364882	51696	209	430	13	30	4.0429
chr12_12364882_12401010	chr12	12364882	12401010	36128	47	58	8	20	1.3009
chr12_12401010_12464293	chr12	12401010	12464293	63283	187	236	9	25	2.955
chr12_12464293_12562384	chr12	12464293	12562384	98091	220	296	9	22	2.2428
chr12_12562384_12580441	chr12	12562384	12580441	18057	11	12	6	8	0.6092
chr12_12580441_12594031	chr12	12580441	12594031	13590	6	11	5	6	0.4415
chr12_12594031_12661884	chr12	12594031	12661884	67853	104	210	9	18	1.5327
chr12_12661884_12720020	chr12	12661884	12720020	58136	108	150	10	18	1.8577
chr12_12720020_12747123	chr12	12720020	12747123	27103	44	90	7	15	1.6234
chr12_12747123_12770160	chr12	12747123	12770160	23037	10	10	6	6	0.4341
chr12_12770160_12791204	chr12	12770160	12791204	21044	17	18	4	4	0.8078
chr12_12791204_12808476	chr12	12791204	12808476	17272	4	4	2	3	0.2316
chr12_12808476_12824466	chr12	12808476	12824466	15990	18	23	4	4	1.1257
chr12_12824466_12856040	chr12	12824466	12856040	31574	63	80	7	9	1.9953
chr12_12856040_12880759	chr12	12856040	12880759	24719	25	27	6	4	1.0114
chr12_12880759_12898439	chr12	12880759	12898439	17680	48	49	3	6	2.7149
chr12_12898439_12941401	chr12	12898439	12941401	42962	97	277	12	32	2.2578
chr12_12941401_12967317	chr12	12941401	12967317	25916	81	309	9	40	3.1255
chr12_12967317_12997671	chr12	12967317	12997671	30354	78	285	7	42	2.5697
chr12_12997671_13035523	chr12	12997671	13035523	37852	149	472	7	45	3.9364
chr12_13035523_13093207	chr12	13035523	13093207	57684	132	290	9	35	2.2883
chr12_13093207_13182185	chr12	13093207	13182185	88978	113	343	11	25	1.27
chr12_13182185_13210064	chr12	13182185	13210064	27879	51	55	6	13	1.8293
chr12_13210064_13232773	chr12	13210064	13232773	22709	17	17	3	3	0.7486
chr12_13232773_13302256	chr12	13232773	13302256	69483	69	69	8	9	0.993
chr12_13302256_13314046	chr12	13302256	13314046	11790	21	21	3	4	1.7812
chr12_13314046_13339770	chr12	13314046	13339770	25724	61	61	6	5	2.3713
chr12_13339770_13376134	chr12	13339770	13376134	36364	97	97	3	6	2.6675
chr12_13376134_13402610	chr12	13376134	13402610	26476	72	72	3	7	2.7194
chr12_13402610_13420637	chr12	13402610	13420637	18027	10	10	7	7	0.5547
chr12_13420637_13474689	chr12	13420637	13474689	54052	5	5	4	4	0.0925
chr12_13474689_13498916	chr12	13474689	13498916	24227	16	18	3	3	0.6604
chr12_13498916_13529574	chr12	13498916	13529574	30658	5	5	3	4	0.1631
chr12_13529574_13576824	chr12	13529574	13576824	47250	17	17	6	7	0.3598
chr12_13576824_13662276	chr12	13576824	13662276	85452	9	9	4	4	0.1053
chr12_13662276_13702844	chr12	13662276	13702844	40568	18	18	7	7	0.4437
chr12_13702844_13719700	chr12	13702844	13719700	16856	13	13	2	2	0.7712
chr12_13719700_13784156	chr12	13719700	13784156	64456	53	53	6	7	0.8223
chr12_13784156_13877996	chr12	13784156	13877996	93840	60	72	10	12	0.6394
chr12_13877996_13963180	chr12	13877996	13963180	85184	20	21	7	6	0.2348
chr12_13963180_14031416	chr12	13963180	14031416	68236	17	17	4	5	0.2491
chr12_14031416_14113411	chr12	14031416	14113411	81995	12	12	6	4	0.1464
chr12_14113411_14239189	chr12	14113411	14239189	125778	186	242	16	16	1.4788
chr12_14239189_14251347	chr12	14239189	14251347	12158	24	24	5	7	1.974
chr12_14251347_14279960	chr12	14251347	14279960	28613	22	53	11	9	0.7689
chr12_14279960_14321324	chr12	14279960	14321324	41364	29	30	5	7	0.7011
chr12_14321324_14507250	chr12	14321324	14507250	185926	247	380	10	20	1.3285
chr12_14507250_14665884	chr12	14507250	14665884	158634	247	595	17	25	1.557
chr12_14665884_14757043	chr12	14665884	14757043	91159	274	1248	15	36	3.0057
chr12_14757043_14802400	chr12	14757043	14802400	45357	127	690	16	44	2.8
chr12_14802400_14829975	chr12	14802400	14829975	27575	74	453	14	44	2.6836
chr12_14829975_14942228	chr12	14829975	14942228	112253	304	2166	15	39	2.7082
chr12_14942228_15042037	chr12	14942228	15042037	99809	341	789	14	31	3.4165
chr12_15042037_15087393	chr12	15042037	15087393	45356	207	449	10	19	4.5639
chr12_15087393_15166603	chr12	15087393	15166603	79210	172	365	10	19	2.1714
chr12_15166603_15205537	chr12	15166603	15205537	38934	25	25	6	9	0.6421
chr12_15205537_15415575	chr12	15205537	15415575	210038	264	368	10	20	1.2569
chr12_15415575_15506090	chr12	15415575	15506090	90515	66	66	10	10	0.7292
chr12_15506090_15516378	chr12	15506090	15516378	10288	10	10	4	4	0.972
chr12_15516378_15550197	chr12	15516378	15550197	33819	71	76	6	12	2.0994
chr12_15550197_15666866	chr12	15550197	15666866	116669	131	133	10	17	1.1228
chr12_15666866_15720615	chr12	15666866	15720615	53749	56	60	10	12	1.0419
chr12_15720615_15926566	chr12	15720615	15926566	205951	262	498	13	21	1.2721
chr12_15926566_15984962	chr12	15926566	15984962	58396	101	102	5	9	1.7296
chr12_15984962_16026295	chr12	15984962	16026295	41333	60	60	4	10	1.4516
chr12_16026295_16124240	chr12	16026295	16124240	97945	49	51	4	9	0.5003
chr12_16124240_16156446	chr12	16124240	16156446	32206	3	3	2	2	0.0932
chr12_16156446_16185498	chr12	16156446	16185498	29052	34	37	4	12	1.1703
chr12_16185498_16271064	chr12	16185498	16271064	85566	311	518	4	16	3.6346
chr12_16271064_16320776	chr12	16271064	16320776	49712	90	172	8	13	1.8104
chr12_16320776_16357461	chr12	16320776	16357461	36685	55	117	8	16	1.4993
chr12_16357461_16362077	chr12	16357461	16362077	4616	16	33	6	15	3.4662
chr12_16362077_16385834	chr12	16362077	16385834	23757	68	255	6	17	2.8623
chr12_16385834_16420413	chr12	16385834	16420413	34579	100	370	6	15	2.8919
chr12_16420413_16482375	chr12	16420413	16482375	61962	39	61	9	17	0.6294
chr12_16482375_16544207	chr12	16482375	16544207	61832	55	81	6	13	0.8895
chr12_16544207_16586653	chr12	16544207	16586653	42446	14	14	4	5	0.3298
chr12_16586653_16714882	chr12	16586653	16714882	128229	37	38	4	9	0.2885
chr12_16714882_16750700	chr12	16714882	16750700	35818	48	48	3	3	1.3401
chr12_16750700_16942121	chr12	16750700	16942121	191421	105	105	2	2	0.5485
chr12_16942121_17096073	chr12	16942121	17096073	153952	1	1	1	1	0.0065
chr12_17096073_17215606	chr12	17096073	17215606	119533	16	16	3	2	0.1339
chr12_17215606_17240470	chr12	17215606	17240470	24864	0	0	0	0	0.0
chr12_17240470_17332997	chr12	17240470	17332997	92527	10	10	3	4	0.1081
chr12_17332997_17361675	chr12	17332997	17361675	28678	4	4	1	1	0.1395
chr12_17361675_17437737	chr12	17361675	17437737	76062	1	1	1	1	0.0131
chr12_17437737_17523863	chr12	17437737	17523863	86126	61	61	3	2	0.7083
chr12_17523863_17609391	chr12	17523863	17609391	85528	133	133	2	1	1.555
chr12_17609391_17678794	chr12	17609391	17678794	69403	125	125	3	2	1.8011
chr12_17678794_17711278	chr12	17678794	17711278	32484	0	0	0	0	0.0
chr12_17711278_17918795	chr12	17711278	17918795	207517	19	19	3	3	0.0916
chr12_17918795_18147738	chr12	17918795	18147738	228943	17	17	3	4	0.0743
chr12_18147738_18220465	chr12	18147738	18220465	72727	160	182	4	6	2.2
chr12_18220465_18314684	chr12	18220465	18314684	94219	347	582	8	14	3.6829
chr12_18314684_18474132	chr12	18314684	18474132	159448	355	382	7	7	2.2264
chr12_18474132_18519099	chr12	18474132	18519099	44967	19	37	7	3	0.4225
chr12_18519099_18641440	chr12	18519099	18641440	122341	104	272	7	5	0.8501
chr12_18641440_18723197	chr12	18641440	18723197	81757	251	637	7	9	3.0701
chr12_18723197_18749561	chr12	18723197	18749561	26364	56	161	4	7	2.1241
chr12_18749561_18872650	chr12	18749561	18872650	123089	149	425	7	7	1.2105
chr12_18872650_18934421	chr12	18872650	18934421	61771	84	94	5	8	1.3599
chr12_18934421_18953072	chr12	18934421	18953072	18651	25	36	6	5	1.3404
chr12_18953072_19011183	chr12	18953072	19011183	58111	21	22	5	6	0.3614
chr12_19011183_19084877	chr12	19011183	19084877	73694	118	141	4	5	1.6012
chr12_19084877_19182097	chr12	19084877	19182097	97220	138	227	5	12	1.4195
chr12_19182097_19393630	chr12	19182097	19393630	211533	239	318	5	10	1.1298
chr12_19393630_19547989	chr12	19393630	19547989	154359	86	86	4	6	0.5571
chr12_19547989_19574048	chr12	19547989	19574048	26059	7	11	2	2	0.2686
chr12_19574048_19625627	chr12	19574048	19625627	51579	1	1	1	1	0.0194
chr12_19625627_19675038	chr12	19625627	19675038	49411	57	93	6	8	1.1536
chr12_19675038_19771107	chr12	19675038	19771107	96069	257	471	5	7	2.6752
chr12_19771107_19783998	chr12	19771107	19783998	12891	37	78	4	3	2.8702
chr12_19783998_19802782	chr12	19783998	19802782	18784	28	52	4	3	1.4906
chr12_19802782_19859824	chr12	19802782	19859824	57042	21	33	3	2	0.3681
chr12_19859824_19881998	chr12	19859824	19881998	22174	12	21	2	1	0.5412
chr12_19881998_19923686	chr12	19881998	19923686	41688	0	0	0	0	0.0
chr12_19923686_19955281	chr12	19923686	19955281	31595	4	5	3	3	0.1266
chr12_19955281_20100181	chr12	19955281	20100181	144900	364	468	5	9	2.5121
chr12_20100181_20134075	chr12	20100181	20134075	33894	12	12	3	3	0.354
chr12_20134075_20168545	chr12	20134075	20168545	34470	8	8	2	2	0.2321
chr12_20168545_20184530	chr12	20168545	20184530	15985	2	2	1	2	0.1251
chr12_20184530_20228166	chr12	20184530	20228166	43636	21	22	2	3	0.4813
chr12_20228166_20322184	chr12	20228166	20322184	94018	167	168	3	3	1.7763
chr12_20322184_20370985	chr12	20322184	20370985	48801	51	51	1	2	1.0451
chr12_20370985_20435641	chr12	20370985	20435641	64656	25	25	1	4	0.3867
chr12_20435641_20492969	chr12	20435641	20492969	57328	31	31	2	5	0.5407
chr12_20492969_20560765	chr12	20492969	20560765	67796	13	13	3	6	0.1918
chr12_20560765_20598592	chr12	20560765	20598592	37827	19	19	2	2	0.5023
chr12_20598592_20633284	chr12	20598592	20633284	34692	26	26	3	4	0.7495
chr12_20633284_20644495	chr12	20633284	20644495	11211	6	6	2	3	0.5352
chr12_20644495_20710639	chr12	20644495	20710639	66144	153	154	3	8	2.3131
chr12_20710639_20732233	chr12	20710639	20732233	21594	28	45	5	9	1.2967
chr12_20732233_20801945	chr12	20732233	20801945	69712	309	683	9	17	4.4325
chr12_20801945_20836055	chr12	20801945	20836055	34110	179	401	7	15	5.2477
chr12_20836055_20909321	chr12	20836055	20909321	73266	347	973	8	11	4.7362
chr12_20909321_21159990	chr12	20909321	21159990	250669	826	955	12	22	3.2952
chr12_21159990_21185263	chr12	21159990	21185263	25273	86	118	5	4	3.4028
chr12_21185263_21235687	chr12	21185263	21235687	50424	68	113	9	9	1.3486
chr12_21235687_21263598	chr12	21235687	21263598	27911	29	51	8	8	1.039
chr12_21263598_21317308	chr12	21263598	21317308	53710	146	200	10	16	2.7183
chr12_21317308_21338235	chr12	21317308	21338235	20927	93	109	6	8	4.444
chr12_21338235_21367418	chr12	21338235	21367418	29183	29	34	9	9	0.9937
chr12_21367418_21418071	chr12	21367418	21418071	50653	71	102	7	20	1.4017
chr12_21418071_21481460	chr12	21418071	21481460	63389	355	1247	10	47	5.6003
chr12_21481460_21527429	chr12	21481460	21527429	45969	173	565	7	42	3.7634
chr12_21527429_21572046	chr12	21527429	21572046	44617	222	1031	7	39	4.9757
chr12_21572046_21595392	chr12	21572046	21595392	23346	67	189	9	31	2.8699
chr12_21595392_21696414	chr12	21595392	21696414	101022	352	482	10	22	3.4844
chr12_21696414_21829224	chr12	21696414	21829224	132810	123	152	12	23	0.9261
chr12_21829224_21862088	chr12	21829224	21862088	32864	81	136	8	13	2.4647
chr12_21862088_21937528	chr12	21862088	21937528	75440	124	151	10	19	1.6437
chr12_21937528_21973380	chr12	21937528	21973380	35852	40	45	11	14	1.1157
chr12_21973380_22035950	chr12	21973380	22035950	62570	82	105	7	8	1.3105
chr12_22035950_22094394	chr12	22035950	22094394	58444	110	123	9	16	1.8821
chr12_22094394_22173370	chr12	22094394	22173370	78976	194	273	9	28	2.4564
chr12_22173370_22249435	chr12	22173370	22249435	76065	133	143	7	21	1.7485
chr12_22249435_22329504	chr12	22249435	22329504	80069	259	326	7	21	3.2347
chr12_22329504_22625767	chr12	22329504	22625767	296263	499	1182	14	36	1.6843
chr12_22625767_22700371	chr12	22625767	22700371	74604	194	473	8	31	2.6004
chr12_22700371_22719149	chr12	22700371	22719149	18778	48	93	9	27	2.5562
chr12_22719149_22739033	chr12	22719149	22739033	19884	6	8	2	2	0.3018
chr12_22739033_22793331	chr12	22739033	22793331	54298	18	18	5	6	0.3315
chr12_22793331_22808446	chr12	22793331	22808446	15115	1	1	1	1	0.0662
chr12_22808446_22835047	chr12	22808446	22835047	26601	3	3	3	3	0.1128
chr12_22835047_22859010	chr12	22835047	22859010	23963	6	6	2	2	0.2504
chr12_22859010_22936618	chr12	22859010	22936618	77608	0	0	0	0	0.0
chr12_22936618_22975155	chr12	22936618	22975155	38537	0	0	0	0	0.0
chr12_22975155_23007739	chr12	22975155	23007739	32584	2	3	2	3	0.0614
chr12_23007739_23031158	chr12	23007739	23031158	23419	1	1	1	1	0.0427
chr12_23031158_23053472	chr12	23031158	23053472	22314	2	2	1	1	0.0896
chr12_23053472_23128082	chr12	23053472	23128082	74610	94	94	3	5	1.2599
chr12_23128082_23256325	chr12	23128082	23256325	128243	92	94	7	7	0.7174
chr12_23256325_23485707	chr12	23256325	23485707	229382	62	62	4	8	0.2703
chr12_23485707_23508069	chr12	23485707	23508069	22362	7	7	1	1	0.313
chr12_23508069_23581035	chr12	23508069	23581035	72966	42	42	2	2	0.5756
chr12_23581035_23613992	chr12	23581035	23613992	32957	38	38	1	1	1.153
chr12_23613992_23666430	chr12	23613992	23666430	52438	3	3	1	1	0.0572
chr12_23666430_23688877	chr12	23666430	23688877	22447	0	0	0	0	0.0
chr12_23688877_23770686	chr12	23688877	23770686	81809	1	1	1	1	0.0122
chr12_23770686_23831459	chr12	23770686	23831459	60773	19	19	1	1	0.3126
chr12_23831459_23924575	chr12	23831459	23924575	93116	0	0	0	0	0.0
chr12_23924575_23961209	chr12	23924575	23961209	36634	0	0	0	0	0.0
chr12_23961209_23998724	chr12	23961209	23998724	37515	0	0	0	0	0.0
chr12_23998724_24042653	chr12	23998724	24042653	43929	0	0	0	0	0.0
chr12_24042653_24070399	chr12	24042653	24070399	27746	0	0	0	0	0.0
chr12_24070399_24140285	chr12	24070399	24140285	69886	7	7	3	3	0.1002
chr12_24140285_24222164	chr12	24140285	24222164	81879	82	82	3	4	1.0015
chr12_24222164_24235667	chr12	24222164	24235667	13503	6	6	2	2	0.4443
chr12_24235667_24294100	chr12	24235667	24294100	58433	72	72	4	6	1.2322
chr12_24294100_24303118	chr12	24294100	24303118	9018	6	6	2	2	0.6653
chr12_24303118_24339810	chr12	24303118	24339810	36692	2	2	2	2	0.0545
chr12_24339810_24359617	chr12	24339810	24359617	19807	9	9	1	1	0.4544
chr12_24359617_24393611	chr12	24359617	24393611	33994	21	21	3	3	0.6178
chr12_24393611_24408449	chr12	24393611	24408449	14838	2	2	2	2	0.1348
chr12_24408449_24509182	chr12	24408449	24509182	100733	42	44	5	6	0.4169
chr12_24509182_24602597	chr12	24509182	24602597	93415	74	75	4	4	0.7922
chr12_24602597_24681575	chr12	24602597	24681575	78978	107	132	5	4	1.3548
chr12_24681575_24774670	chr12	24681575	24774670	93095	106	109	6	5	1.1386
chr12_24774670_24812706	chr12	24774670	24812706	38036	3	3	1	3	0.0789
chr12_24812706_24911484	chr12	24812706	24911484	98778	297	406	6	24	3.0067
chr12_24911484_24943630	chr12	24911484	24943630	32146	82	85	4	9	2.5509
chr12_24943630_25011397	chr12	24943630	25011397	67767	179	339	8	18	2.6414
chr12_25011397_25052787	chr12	25011397	25052787	41390	95	157	7	21	2.2952
chr12_25052787_25071152	chr12	25052787	25071152	18365	37	69	6	10	2.0147
chr12_25071152_25087606	chr12	25071152	25087606	16454	65	125	7	27	3.9504
chr12_25087606_25254256	chr12	25087606	25254256	166650	525	1790	11	34	3.1503
chr12_25254256_25273846	chr12	25254256	25273846	19590	23	28	5	21	1.1741
chr12_25273846_25300974	chr12	25273846	25300974	27128	64	73	3	7	2.3592
chr12_25300974_25360464	chr12	25300974	25360464	59490	95	95	7	10	1.5969
chr12_25360464_25394285	chr12	25360464	25394285	33821	54	65	4	9	1.5966
chr12_25394285_25446924	chr12	25394285	25446924	52639	50	51	7	9	0.9499
chr12_25446924_25476725	chr12	25446924	25476725	29801	18	18	5	6	0.604
chr12_25476725_25502726	chr12	25476725	25502726	26001	29	29	2	4	1.1153
chr12_25502726_25564668	chr12	25502726	25564668	61942	96	99	8	9	1.5498
chr12_25564668_25617977	chr12	25564668	25617977	53309	16	16	6	5	0.3001
chr12_25617977_25681937	chr12	25617977	25681937	63960	98	105	8	8	1.5322
chr12_25681937_25839609	chr12	25681937	25839609	157672	161	198	10	15	1.0211
chr12_25839609_25887620	chr12	25839609	25887620	48011	40	40	5	6	0.8331
chr12_25887620_25957213	chr12	25887620	25957213	69593	156	169	9	19	2.2416
chr12_25957213_26060289	chr12	25957213	26060289	103076	330	352	7	13	3.2015
chr12_26060289_26096266	chr12	26060289	26096266	35977	98	125	8	13	2.724
chr12_26096266_26196278	chr12	26096266	26196278	100012	223	354	9	26	2.2297
chr12_26196278_26236309	chr12	26196278	26236309	40031	114	136	5	26	2.8478
chr12_26236309_26286140	chr12	26236309	26286140	49831	105	162	12	16	2.1071
chr12_26286140_26340737	chr12	26286140	26340737	54597	194	376	8	10	3.5533
chr12_26340737_26380438	chr12	26340737	26380438	39701	38	61	7	12	0.9572
chr12_26380438_26412073	chr12	26380438	26412073	31635	26	30	8	15	0.8219
chr12_26412073_26443295	chr12	26412073	26443295	31222	61	103	5	17	1.9538
chr12_26443295_26491529	chr12	26443295	26491529	48234	50	65	6	10	1.0366
chr12_26491529_26577710	chr12	26491529	26577710	86181	48	51	7	23	0.557
chr12_26577710_26643822	chr12	26577710	26643822	66112	85	97	12	18	1.2857
chr12_26643822_26706463	chr12	26643822	26706463	62641	75	79	6	18	1.1973
chr12_26706463_26804720	chr12	26706463	26804720	98257	226	295	14	26	2.3001
chr12_26804720_26822826	chr12	26804720	26822826	18106	42	62	6	18	2.3197
chr12_26822826_26871073	chr12	26822826	26871073	48247	189	308	12	30	3.9173
chr12_26871073_26940038	chr12	26871073	26940038	68965	146	194	11	37	2.117
chr12_26940038_27012205	chr12	26940038	27012205	72167	192	681	15	49	2.6605
chr12_27012205_27253786	chr12	27012205	27253786	241581	771	4088	20	48	3.1915
chr12_27253786_27377845	chr12	27253786	27377845	124059	400	934	19	45	3.2243
chr12_27377845_27471539	chr12	27377845	27471539	93694	272	425	15	30	2.9031
chr12_27471539_27597515	chr12	27471539	27597515	125976	405	643	19	31	3.2149
chr12_27597515_27610972	chr12	27597515	27610972	13457	21	21	4	4	1.5605
chr12_27610972_27647394	chr12	27610972	27647394	36422	127	293	11	14	3.4869
chr12_27647394_27678631	chr12	27647394	27678631	31237	69	97	10	28	2.2089
chr12_27678631_27769035	chr12	27678631	27769035	90404	224	815	15	35	2.4778
chr12_27769035_27816658	chr12	27769035	27816658	47623	149	528	17	33	3.1287
chr12_27816658_27843827	chr12	27816658	27843827	27169	39	47	10	10	1.4355
chr12_27843827_27876945	chr12	27843827	27876945	33118	18	19	8	11	0.5435
chr12_27876945_27921032	chr12	27876945	27921032	44087	22	25	6	5	0.499
chr12_27921032_27976445	chr12	27921032	27976445	55413	30	33	11	11	0.5414
chr12_27976445_28040131	chr12	27976445	28040131	63686	170	248	10	15	2.6693
chr12_28040131_28084361	chr12	28040131	28084361	44230	110	298	8	31	2.487
chr12_28084361_28121472	chr12	28084361	28121472	37111	96	239	7	41	2.5868
chr12_28121472_28395726	chr12	28121472	28395726	274254	680	1954	11	45	2.4795
chr12_28395726_28452493	chr12	28395726	28452493	56767	109	266	6	44	1.9201
chr12_28452493_28591157	chr12	28452493	28591157	138664	380	929	10	44	2.7404
chr12_28591157_28626972	chr12	28591157	28626972	35815	10	14	6	12	0.2792
chr12_28626972_28788463	chr12	28626972	28788463	161491	76	85	9	14	0.4706
chr12_28788463_28827346	chr12	28788463	28827346	38883	33	35	7	10	0.8487
chr12_28827346_28874603	chr12	28827346	28874603	47257	84	99	5	6	1.7775
chr12_28874603_28927956	chr12	28874603	28927956	53353	151	171	7	10	2.8302
chr12_28927956_28959581	chr12	28927956	28959581	31625	78	93	6	12	2.4664
chr12_28959581_29145784	chr12	28959581	29145784	186203	553	1628	14	42	2.9699
chr12_29145784_29235637	chr12	29145784	29235637	89853	238	701	9	41	2.6488
chr12_29235637_29393398	chr12	29235637	29393398	157761	504	2061	10	49	3.1947
chr12_29393398_29477148	chr12	29393398	29477148	83750	354	949	8	44	4.2269
chr12_29477148_29497937	chr12	29477148	29497937	20789	62	100	8	24	2.9823
chr12_29497937_29514092	chr12	29497937	29514092	16155	5	5	2	3	0.3095
chr12_29514092_29523037	chr12	29514092	29523037	8945	6	6	1	1	0.6708
chr12_29523037_29624403	chr12	29523037	29624403	101366	240	327	5	13	2.3677
chr12_29624403_29664281	chr12	29624403	29664281	39878	62	65	5	5	1.5547
chr12_29664281_29707255	chr12	29664281	29707255	42974	161	171	3	6	3.7465
chr12_29707255_29733295	chr12	29707255	29733295	26040	48	48	1	6	1.8433
chr12_29733295_29749906	chr12	29733295	29749906	16611	17	17	1	4	1.0234
