block_id	genes_per_kb	n_genes_tss	avi_top1_fraction	avi_mean	eqtl_variants_per_kb
chr9_128813655_128919273	0.0473404	5	0.042779955	5.9169557	2.3386
chr9_128919273_129074123	0.045205	7	0.051602626	5.5896613	1.6726
chr9_12902046_12924801	0	0	0.0013623379	3.9708868	0.0879
chr9_129074123_129190824	0.0771202	9	0.041961937	5.8984222	3.2048
chr9_129190824_129236051	0.0442214	0	0.0058445914	4.3201935	2.4101
chr9_129236051_129258878	0.0876155	0	0.0098713512	4.5630493	3.3294
chr9_12924801_12942773	0	0	0.0013354106	3.9726414	0.0556
chr9_129258878_129286583	0.108284	1	0.0031522589	3.9387115	3.068
chr9_129286583_129323356	0.0543877	1	0.0080765779	3.7728126	3.0729
chr9_129323356_129355478	0.0933939	2	0.0078554677	4.486056	3.6112
chr9_129355478_129400189	0.0670976	2	0.0049726764	3.829216	2.0129
chr9_129400189_129427331	0	0	0.0066317884	4.246719	0.9579
chr9_129427331_129497275	0.0571886	4	0.0090167372	4.3698901	1.9301
chr9_12942773_12984010	0.0485001	1	0.00063050173	4.3052866	0.873
chr9_129497275_129542774	0.043957	1	0.0032235141	3.5929266	3.5605
chr9_129542774_129564218	0	0	0.003932724	4.2594172	3.5441
chr9_129564218_129596651	0.0308328	1	0.0058376756	4.514624	1.85
chr9_129596651_129649637	0.0754916	4	0.034336114	5.4183885	2.1704
chr9_129649637_129670562	0.0477897	1	0.017937077	4.3502514	1.3381
chr9_129670562_129712278	0.0239716	0	0.0059769233	4.0649157	2.6129
chr9_129712278_129738701	0.113537	1	0.017030617	4.1480018	3.0277
chr9_129738701_129755222	0.060529	1	0.024897605	5.120819	2.179
chr9_129755222_129770936	0	0	0.0029909635	4.1096594	4.3274
chr9_129770936_129853161	0.0608088	5	0.027193676	4.703854	5.862
chr9_12984010_13049380	0.0305951	2	0.0017694151	4.1044704	0.5966
chr9_129853161_130016049	0.0429743	5	0.024106544	5.0301273	4.015
chr9_130016049_130132852	0.0428071	5	0.012345573	4.841067	2.7825
chr9_130132852_130149458	0.120438	1	0.0052992894	4.1330692	1.6259
chr9_130149458_130182373	0.0303813	1	0.0047090992	3.971826	2.5824
chr9_130182373_130234178	0.0193032	0	0.012868771	4.5511778	1.7373
chr9_130234178_130310741	0.0261223	1	0.019091032	4.4298177	2.0245
chr9_130310741_130338976	0.035417	0	0.021498141	4.7603322	1.0271
chr9_130338976_130375376	0.0274725	0	0.048104396	4.8926626	1.1538
chr9_130375376_130396507	0.0473238	0	0.078951935	5.8769731	0.2366
chr9_130396507_130409935	0.148943	1	0.06034654	5.3381072	0.2234
chr9_130409935_130428802	0.0530026	0	0.037702514	5.477999	0.689
chr9_130428802_130444740	0.0627431	0	0.037729535	5.0262504	0.5019
chr9_130444740_130463006	0.0547465	1	0.025420636	5.0768997	0.9307
chr9_130463006_130501413	0.0260369	0	0.045139341	5.9378227	0.4426
chr9_13049380_13070322	0	0	0.0065100436	4.4071271	0.5253
chr9_130501413_130523384	0	0	0.0039445936	3.3053767	0.1365
chr9_130523384_130537786	0.0694348	1	0.011618757	4.2246234	0.0
chr9_130537786_130606546	0.0290867	1	0.0068935428	4.1475416	0.8871
chr9_130606546_130649445	0.0466211	1	0.044546493	5.4684691	1.6551
chr9_130649445_130676758	0.0732252	2	0.030022334	4.6155844	0.6956
chr9_130676758_130765267	0.0564914	4	0.015904221	4.6043573	1.0055
chr9_13070322_13115423	0.0221725	0	0.015483766	4.6446848	1.153
chr9_130765267_130858688	0.0107042	0	0.0093983152	4.8595383	1.3487
chr9_130858688_130894835	0.0553296	0	0.05184386	5.5359237	1.8535
chr9_130894835_130920223	0.0787774	1	0.019458012	4.164987	4.6479
chr9_130920223_130947709	0.0727643	2	0.024836887	5.2637242	1.5644
chr9_130947709_130971351	0	0	0.0048501255	3.3931392	0.2538
chr9_130971351_130981827	0	0	0.00044546264	2.8305282	0.1909
chr9_130981827_130998604	0	0	0.010669369	3.9194149	0.1788
chr9_130998604_131032950	0.0582309	2	0.019944098	4.2243206	1.4849
chr9_1310080_1324647	0	0	0.0064758244	4.1770932	0.1373
chr9_131032950_131039428	0.154369	0	0.041988268	5.3030518	0.6175
chr9_131039428_131055558	0.0619963	0	0.020190122	4.7232236	4.0298
chr9_131055558_131075793	0.0494193	0	0.035285397	4.5574021	4.0524
chr9_131075793_131101045	0.0792016	1	0.027654575	5.4897419	3.4849
chr9_131101045_131255672	0.0452702	6	0.026092899	4.8375971	1.772
chr9_13115423_13278944	0.0122308	0	0.02472873	5.5184537	0.9295
chr9_131255672_131293423	0.0794681	3	0.036034366	5.6410222	1.6423
chr9_131293423_131320579	0.0368243	0	0.011845142	4.2328109	2.7986
chr9_131320579_131336932	0.0611509	0	0.0058093316	4.1658541	2.446
chr9_131336932_131346231	0.107538	0	0.00010753844	3.9635859	1.1829
chr9_131346231_131371870	0.0780062	1	0.0025872044	4.1458537	3.9003
chr9_131371870_131393161	0.140905	2	0.0012211733	4.0060933	1.9727
chr9_131393161_131535024	0.0634415	8	0.044552373	5.2402151	2.2134
chr9_131535024_131545198	0	0	9.8289758e-05	2.6651272	3.2436
chr9_131545198_131604834	0.0335368	1	0.025862454	4.5006765	3.2866
chr9_131604834_131766197	0.0123944	2	0.014317615	5.0713535	2.5409
chr9_131766197_131790982	0.080694	2	0.00079349069	3.0983861	0.2824
chr9_131790982_131799543	0	0	0.0019078768	2.9318068	1.4017
chr9_131799543_131826231	0.03747	1	0.0026728617	3.4666861	0.637
chr9_131826231_131845683	0	0	0.001816437	3.5253518	0.4627
chr9_131845683_131906984	0.0163129	0	0.007998782	4.0593556	0.6199
chr9_131906984_132100555	0.00516606	1	0.0085429463	4.8482875	0.9609
chr9_132100555_132126316	0	0	0.0016950688	3.3201518	0.5046
chr9_132126316_132155262	0	0	0.0025795159	3.4625356	0.6218
chr9_132155262_132185763	0.0327858	1	0.021649563	5.376526	1.8032
chr9_132185763_132224099	0.0260851	0	0.015903242	4.4072541	1.826
chr9_132224099_132234482	0.0963113	0	0.017111304	4.2259848	0.9631
chr9_132234482_132258102	0.042337	0	0.023694609	4.9259744	1.7782
chr9_132258102_132367431	0.0091467	1	0.031089647	4.7888766	3.7684
chr9_132367431_132426002	0.0512199	3	0.020909096	4.4224563	1.6561
chr9_132426002_132446782	0.0481232	0	0.0089188322	4.1913299	0.5294
chr9_132446782_132469518	0.0439831	0	0.0065681445	3.7196918	0.8797
chr9_1324647_1360397	0.0559441	2	0.002032634	3.9918679	0.1678
chr9_132469518_132509090	0.0252704	0	0.012955288	4.1657719	0.4549
chr9_132509090_132530925	0.045798	0	0.0037401725	3.4612153	0.6412
chr9_132530925_132569061	0.0262219	0	0.01296238	4.2622772	1.4684
chr9_132569061_132591972	0.0872943	1	0.050514309	5.4111933	1.3967
chr9_132591972_132723116	0.0152504	2	0.029351959	4.7980707	2.0741
chr9_132723116_132740859	0.0563603	0	0.012474403	4.2939204	1.9726
chr9_132740859_132797193	0.0355025	1	0.0076330458	4.243301	1.9526
chr9_13278944_13365638	0.0346045	3	0.0043486285	4.1383788	1.3265
chr9_132797193_132950524	0.0326092	5	0.025933003	5.0223191	2.4848
chr9_132950524_132985422	0.0859648	2	0.0089021338	3.8437689	2.6363
chr9_132985422_132991306	0.169952	0	0.11075232	6.7732037	1.8695
chr9_132991306_133027575	0.0551435	1	0.0078487597	4.0709951	2.1506
chr9_133027575_133078695	0.0782473	4	0.039260563	5.3434786	1.4476
chr9_133078695_133101165	0.178015	2	0.017104287	4.3757255	4.0053
chr9_133101165_133154258	0.0565046	1	0.043269985	6.0023313	2.4862
chr9_133154258_133165442	0.178827	2	0.024678112	5.2647941	2.9506
chr9_133165442_133193000	0	0	0.0020562692	3.5034005	2.6127
chr9_133193000_133240053	0.0637579	2	0.0046614102	3.5441754	3.7617
chr9_133240053_133318150	0.0384138	3	0.0083443239	4.5663908	7.862
chr9_133318150_133445896	0.125249	15	0.045339972	5.3970765	4.0471
chr9_133445896_133479731	0.0886656	2	0.057130191	5.8306572	3.1624
chr9_133479731_133539602	0.0334052	2	0.020009687	4.0819801	2.7225
chr9_133539602_133553778	0.0705418	0	0.039973664	4.7276833	5.5728
chr9_133553778_133590623	0.0542814	0	0.043434206	5.081757	3.4469
chr9_133590623_133605148	0.0688468	0	0.00048192771	2.8179664	5.3701
chr9_133605148_133621695	0.120868	1	0.0035253117	3.1788892	4.1095
chr9_133621695_133646805	0.0796495	2	0.021598301	3.7449066	2.509
chr9_133646805_133669848	0.130191	1	0.024895485	4.0290642	2.4736
chr9_13365638_13466311	0.0198663	1	0.0067379867	5.0164742	1.3906
chr9_133669848_133677215	0.13574	0	0.025881182	3.8157155	4.6152
chr9_133677215_133695649	0.0542476	0	0.015279737	3.9918269	3.8516
chr9_133695649_133707628	0.0834794	0	0.019033308	4.1176904	2.9218
chr9_133707628_133751973	0.0225505	1	0.024414628	4.3563175	2.3227
chr9_133751973_133774621	0.044154	0	0.018265042	3.981203	2.9583
chr9_133774621_133818095	0.0230023	0	0.031750778	3.9895676	3.6114
chr9_133818095_133884733	0.0150065	0	0.003746611	3.7858204	1.3656
chr9_133884733_133903792	0.0524686	0	0.00096192525	3.8718382	1.4167
chr9_133903792_133925567	0.0459242	0	0.00099502488	3.487475	1.6533
chr9_133925567_133970050	0.0224805	0	0.0041813727	3.943278	3.7542
chr9_133970050_133976107	0.165098	0	0.002146277	4.4373457	0.4953
chr9_133976107_134009256	0.0301668	1	0.0083763211	3.7203516	2.172
chr9_134009256_134110080	0.0396731	4	0.019211696	3.9704813	3.7789
chr9_134110080_134126856	0	0	0.00043713241	3.064594	2.1459
chr9_134126856_134178665	0.0772067	4	0.020646348	4.2534726	4.8833
chr9_134178665_134196284	0	0	0.0022624931	3.6386798	2.327
chr9_134196284_134235304	0.0256279	1	0.0051682898	3.5161336	0.3588
chr9_134235304_134244059	0	0	0.0015990862	3.2282236	0.3427
chr9_134244059_134256234	0	0	0.00010951403	2.6761044	0.3285
chr9_134256234_134273503	0	0	0.0015634953	3.1805776	3.0691
chr9_134273503_134300055	0.0753239	2	0.0046073114	3.1365714	0.8286
chr9_134300055_134373430	0.0272572	1	0.0090539466	4.316516	2.1942
chr9_134373430_134406432	0.0606024	1	0.013756742	4.5137313	1.7575
chr9_134406432_134446369	0.0250394	0	0.027459916	4.587789	0.1252
chr9_134446369_134475941	0	0	0.0043735065	3.0775509	0.1691
chr9_134475941_134502312	0	0	0.0010364921	3.1764683	0.0379
chr9_134502312_134516871	0.068686	1	0.0016484649	3.1707931	0.3434
chr9_134516871_134534912	0.110859	1	0.0010346803	2.9513847	0.8314
chr9_134534912_134550946	0.0623675	0	0.0036796807	2.9114285	1.871
chr9_134550946_134603783	0.0189261	1	0.0025171755	3.3470005	0.1136
chr9_134603783_134624254	0	0	0.00094442545	3.0893994	0.1465
chr9_134624254_134696226	0.0277886	2	0.0064469516	3.7004272	1.3061
chr9_13466311_13507606	0.048432	1	0.010719619	4.9382419	1.8404
chr9_134696226_134700823	0.217533	0	0.034515264	4.345528	0.2175
chr9_134700823_134739590	0.0257951	0	0.014995572	3.9473177	0.1548
chr9_134739590_134767842	0.0353957	0	0.022075133	3.3579527	0.4955
chr9_134767842_134809558	0.0479432	1	0.025425896	4.1713484	1.6301
chr9_134809558_134823305	0.0727431	0	0.067699619	4.6357537	0.3637
chr9_134823305_134831289	0.125251	0	0.056696727	4.2664264	0.2505
chr9_134831289_134848134	0.0593648	0	0.021173444	3.8580611	0.1187
chr9_134848134_134872801	0.32432	8	0.0027702328	3.0420317	1.8648
chr9_134872801_134892499	0.0507666	1	0.017599079	3.7720523	1.7768
chr9_134892499_134924613	0.0311391	1	0.014998651	3.6943838	1.7126
chr9_134924613_134934398	0	0	0.00054505195	3.4561765	1.4308
chr9_134934398_134983690	0.0202873	1	0.0010684628	2.7669256	1.8867
chr9_134983690_135011968	0.0353632	1	0.00027111771	2.9274246	2.9351
chr9_135011968_135034617	0	0	0.00027962971	2.7197364	0.8389
chr9_135034617_135071341	0	0	0.00057183313	2.5908904	1.1437
chr9_135071341_135111284	0.0250357	1	0.029600514	4.6944069	1.2768
chr9_13507606_13532380	0.0403649	0	0.009162832	5.2352954	0.2422
chr9_135111284_135141487	0.0331093	0	0.018971625	3.7214482	3.5096
chr9_135141487_135161371	0	0	0.0010058338	2.9719928	0.2515
chr9_135161371_135184235	0	0	0.00048110567	2.3925586	0.3499
chr9_135184235_135219173	0.0286221	0	0.00055336119	2.7382614	0.0286
chr9_135219173_135254596	0.0564605	2	0.0010445191	2.8070464	0.4235
chr9_135254596_135260397	0	0	0.0017238407	3.1348148	0.8619
chr9_135260397_135278907	0	0	0.0012425716	2.9262925	0.1621
chr9_135278907_135287113	0	0	0.00069055163	2.5266388	0.7312
chr9_135287113_135296601	0	0	0.00049184935	3.2644055	0.0
chr9_135296601_135305838	0	0	3.6086753e-05	2.8603251	0.2165
chr9_135305838_135329037	0	0	0.00010057905	2.5734492	0.6897
chr9_13532380_13603328	0.0140948	0	0.0086636222	4.6733609	0.0987
chr9_135329037_135344459	0.0648424	1	0.00084295163	2.5911073	0.1945
chr9_135344459_135389563	0.044342	1	0.0017219463	2.9556241	0.1552
chr9_135389563_135412573	0	0	0.00082572794	2.7658287	0.0869
chr9_135412573_135424013	0	0	0.00084498834	3.199575	0.4371
chr9_135424013_135432521	0	0	0.0	2.8887138	1.1754
chr9_135432521_135450032	0.057107	1	0.01046961	4.6672404	2.0559
chr9_135450032_135465590	0.128551	0	0.0028067018	3.9122377	0.8999
chr9_135465590_135490263	0.0810603	2	0.032275497	4.9710855	1.4996
chr9_135490263_135533690	0.0921086	4	0.019312102	4.0861705	3.0626
chr9_135533690_135556009	0.0448049	1	0.0059889183	3.6401892	5.1526
chr9_135556009_135590863	0.114764	4	0.0087029705	3.6799465	2.4101
chr9_135590863_135600906	0.0995718	0	0.00029871552	3.0255825	0.4979
chr9_135600906_135622110	0.0471609	1	0.011790228	3.3991457	3.3484
chr9_135622110_135637876	0.0634276	0	0.015053491	3.3874801	3.2348
chr9_135637876_135665795	0.0716358	2	0.0077366668	3.6737886	1.7193
chr9_135665795_135684486	0.0535017	0	0.00060635243	2.9061856	1.07
chr9_135684486_135746714	0.0321399	2	0.01004371	3.6327939	2.1373
chr9_135746714_135759249	0.0797766	0	0.036112219	3.9267488	3.1113
chr9_135759249_135777415	0.0550479	0	0.06266285	4.3612407	2.257
chr9_135777415_135925019	0.0203247	2	0.023219786	4.2764415	2.2764
chr9_135925019_135989535	0.0155	1	0.015071197	4.0067752	2.1855
chr9_135989535_136032006	0.0235455	0	0.019534898	4.4640995	1.4834
chr9_136032006_136053353	0.046845	0	0.035695882	4.9196632	1.4522
chr9_13603328_13737421	0.00745751	0	0.005245116	4.4283565	0.0895
chr9_1360397_1386844	0	0	0.0017645354	3.9421158	0.0378
chr9_136053353_136067559	0.0703928	0	0.0084236707	3.9624125	0.5631
chr9_136067559_136102065	0.0289805	1	0.0078247261	3.9655903	2.5503
chr9_136102065_136169153	0.0447174	3	0.0078056682	3.6107464	3.5476
chr9_136169153_136186303	0	0	0.0066083576	3.5672575	1.9825
chr9_136186303_136249908	0.0314441	2	0.03253413	4.6736395	2.5627
chr9_136249908_136290315	0.0742446	2	0.01884162	4.5598458	4.4052
chr9_136290315_136299857	0.1048	0	0.032767414	4.9293786	2.3056
chr9_136299857_136332422	0.0921234	3	0.012641384	4.0572959	3.7156
chr9_136332422_136368120	0.112051	1	0.052458588	5.5396369	4.0619
chr9_136368120_136426513	0.0856267	5	0.066708909	5.6908497	4.4868
chr9_136426513_136529556	0.0582281	4	0.078116256	5.8146059	3.5713
chr9_136529556_136606165	0.0522132	4	0.010451339	4.2126074	2.206
chr9_136606165_136627649	0.0465463	1	0.0097126544	4.1798648	2.4204
chr9_136627649_136696482	0.0581117	4	0.019975884	4.4926609	2.2518
chr9_136696482_136713587	0.0584624	1	0.0043651954	4.4481452	3.6247
chr9_136713587_136767656	0.240434	12	0.035448532	5.0721233	4.4388
chr9_136767656_136803597	0.16694	6	0.016758948	4.8196856	4.9247
chr9_136803597_136949699	0.130046	16	0.052351553	5.5705962	2.2108
chr9_136949699_137011367	0.129727	6	0.048290848	5.711166	3.3729
chr9_137011367_137142184	0.122308	16	0.074371068	6.1312936	2.9966
chr9_137142184_137245652	0.164302	15	0.10773379	7.3943609	2.1649
chr9_137245652_137332222	0.115513	9	0.039301529	5.3427841	2.4604
chr9_137332222_137340823	0.116266	0	0.0015114522	4.1544941	1.6277
chr9_137340823_137400826	0.0166658	0	0.013343777	4.2955193	2.7832
chr9_13737421_13768751	0.0957549	2	0.015129269	4.7900941	0.2873
chr9_137400826_137505531	0.0573039	5	0.041573946	5.4066121	1.7669
chr9_137505531_137542096	0.0273486	0	0.009617576	4.2631623	1.5315
chr9_137542096_137654556	0.0889205	10	0.024091529	4.8067461	2.2052
chr9_13768751_13798728	0.0333589	0	0.0062937141	4.338184	0.2669
chr9_13798728_13858889	0.0166221	0	0.0036679355	4.357933	0.8643
chr9_13858889_13926248	0	0	0.0069824869	4.4198361	1.0095
chr9_1386844_1436383	0	0	0.0030952045	4.1758178	0.0
chr9_13926248_13963620	0.026758	1	0.012264084	5.3086759	0.3746
chr9_13963620_14019744	0.0178177	1	0.0080773525	5.1543709	0.2138
chr9_14019744_14029966	0.0978282	1	0.0096197743	4.6131145	0.1957
chr9_14029966_14037241	0.274914	1	0.026071019	5.8849274	0.1375
chr9_14037241_14057886	0.0484379	1	0.0056510858	4.7168049	0.0
chr9_14057886_14163908	0.018864	1	0.037781467	7.2515619	0.0094
chr9_14163908_14204748	0.0489716	1	0.017393079	6.2342985	0.0735
chr9_14204748_14224064	0.103541	0	0.010112515	6.6118388	0.1035
chr9_14224064_14249489	0.0393314	0	0.024110128	6.6502167	0.1967
chr9_14249489_14294734	0.0442038	1	0.028865068	6.9368286	0.0442
chr9_14294734_14342891	0.0415308	1	0.050224613	8.967118	0.2077
chr9_14342891_14364591	0.138249	1	0.0095698925	6.3242717	0.2765
chr9_1436383_1460365	0	0	0.001153643	4.110951	0.0
chr9_14364591_14375676	0.090212	0	0.026341903	6.5430804	0.3608
chr9_14375676_14385706	0.0997009	0	0.011698239	5.7223341	0.0997
chr9_14385706_14416160	0.0656728	2	0.0091066308	5.5494261	0.2955
chr9_14416160_14437686	0.0464554	0	0.021245625	6.0332128	0.3716
chr9_14437686_14470835	0.0301668	0	0.0069082024	4.5653759	0.362
chr9_14470835_14485780	0.066912	0	0.0049514888	4.8473222	0.1338
chr9_14485780_14515366	0	0	0.0037630411	3.9013868	0.2704
chr9_14515366_14534424	0.0524714	1	0.048675972	7.5656396	0.3148
chr9_14534424_14541238	0	0	0.0038645925	4.3460549	1.7611
chr9_14541238_14561883	0	0	0.0038427384	4.155805	3.1485
chr9_14561883_14577216	0	0	0.0024565751	4.190256	3.0653
chr9_14577216_14639382	0.0643439	3	0.00790357	4.8031223	4.0537
chr9_1460365_1487720	0	0	0.00012185463	3.5219424	0.1462
chr9_14639382_14694538	0.0181304	1	0.013869751	5.6570986	4.8952
chr9_14694538_14728054	0.0298365	1	0.010731193	4.5348138	3.3715
chr9_14728054_14750780	0.0440025	0	0.036639385	6.2225909	4.2242
chr9_14750780_14791717	0.0732833	2	0.024623202	5.5851368	3.3466
chr9_14791717_14806277	0.0686813	0	0.020741758	4.7126497	3.022
chr9_14806277_14835930	0.0337234	0	0.026652728	5.736436	1.0791
chr9_14835930_14899559	0.0314322	1	0.019409389	5.1816914	2.5146
chr9_1487720_1495137	0	0	0.0059323176	3.8291027	0.0
chr9_14899559_15067564	0.0357132	5	0.0050137397	4.1751836	3.482
chr9_1495137_1556018	0.0164255	1	0.00071724621	3.5439135	0.3778
chr9_15067564_15086013	0.0542035	0	0.0008130522	4.525734	2.5476
chr9_15086013_15144200	0.0343719	1	0.0036949834	4.0937504	2.0623
chr9_15144200_15195324	0.0391206	1	0.021366351	5.5250694	1.8387
chr9_15195324_15250617	0.0180855	0	0.010941711	5.3509369	2.0256
chr9_15250617_15282853	0.0310212	0	0.0023782934	4.6858955	1.458
chr9_15282853_15293118	0.0974184	0	0.0012989122	5.0677393	6.2348
chr9_15293118_15309651	0.0604851	1	0.0095163209	5.5300276	3.5081
chr9_15309651_15337859	0	0	0.00085082246	4.1395317	1.9498
chr9_15337859_15387017	0.0203426	1	0.00066452392	3.9938316	0.8137
chr9_15387017_15530285	0.0418796	6	0.018929559	4.9855637	4.0484
chr9_15530285_15900350	0.0108089	4	0.010447714	5.1123456	3.1211
chr9_1556018_1626977	0	0	0.0012213626	3.5272832	0.0564
chr9_15900350_16023471	0.00812209	0	0.010063271	5.3524757	3.3788
chr9_16023471_16055130	0.0315866	0	0.013476947	5.8543893	3.3166
chr9_16055130_16086996	0.0313814	0	0.01180987	5.451477	0.5335
chr9_16086996_16104290	0	0	0.017597625	6.079463	0.9252
chr9_16104290_16130539	0	0	0.0056129122	4.7322859	0.8
chr9_16130539_16147689	0	0	0.012517007	5.6567567	0.0583
chr9_16147689_16209183	0.0162617	0	0.014006787	5.849166	1.5286
chr9_16209183_16215746	0.152369	0	0.025191731	6.354845	3.1998
chr9_16215746_16243231	0.0363835	0	0.019416652	5.5581588	1.2007
chr9_16243231_16263691	0.0488759	0	0.016080156	5.7110229	0.0489
chr9_16263691_16310622	0.0213079	0	0.017834693	5.3735293	0.0
chr9_1626977_1668272	0	0	0.0013480244	3.8248464	0.0726
chr9_16310622_16326382	0.0634518	0	0.0070854484	4.5722384	0.1904
chr9_16326382_16336196	0.101895	0	0.01402758	4.7342817	0.2038
chr9_16336196_16354906	0.0534474	0	0.013931944	5.5871422	0.0534
chr9_16354906_16364729	0.101802	0	0.0061081136	5.1893475	0.1018
chr9_16364729_16398935	0.0292346	0	0.0031670857	4.1612955	0.9647
chr9_16398935_16469084	0.0285107	1	0.050905929	7.7389083	0.3706
chr9_16469084_16492631	0.0849365	1	0.010433035	6.1914274	0.2123
chr9_16492631_16527131	0.0289855	0	0.020048309	5.9437496	0.2899
chr9_16527131_16629026	0.019628	1	0.020351015	6.6455139	0.844
chr9_16629026_16659373	0.0329522	0	0.017102185	6.3310652	1.0215
chr9_16659373_16677805	0.0542535	0	0.0052445023	5.9230265	0.0543
chr9_16677805_16756258	0.025493	1	0.037466169	7.561529	1.861
chr9_1668272_1712303	0	0	0.0017336271	3.8891088	1.1356
chr9_16756258_16788423	0.0621794	1	0.0086118452	5.7500022	1.6788
chr9_16788423_16809375	0.0477281	0	0.019138984	6.2539497	0.9546
chr9_16809375_16836575	0.0367647	0	0.030857843	7.1492543	0.0735
chr9_16836575_16845728	0.109254	0	0.00036417932	4.9688153	0.0
chr9_16845728_16917678	0.0277971	2	0.016404911	5.5753741	3.3356
chr9_16917678_16967912	0.0199068	0	0.0011811389	4.1388669	2.2097
chr9_16967912_16987381	0.102727	0	0.010101529	5.225465	2.9277
chr9_16987381_17043697	0.0355139	1	0.009653858	5.3383153	3.0364
chr9_17043697_17080073	0.0549813	1	0.0035188036	4.4929406	4.316
chr9_17080073_17134247	0.0553771	2	0.0025596535	3.8066895	2.2705
